141.750435	45.402992	-0.013600	-0.002800	-0.028500
140.318736	38.758595	1.476800	-0.508500	-0.002000
136.851128	34.465387	0.027400	0.004500	-0.016600
130.299482	31.264591	-0.025700	0.007400	0.054000
143.224179	44.433686	0.021700	-0.000100	-0.004100
141.290333	42.971378	0.014200	-0.035400	0.002000
141.293687	40.291148	0.473600	-0.506600	0.001900
141.756312	44.397951	-0.019200	-0.015500	0.002500
136.198364	34.060657	0.043100	0.029900	0.021500
140.366086	38.331027	1.764500	-0.381400	-0.040500
131.087534	31.258533	0.022700	0.012500	0.031500
136.920558	36.401879	0.135000	0.021900	0.016700
138.552713	36.507995	0.257500	0.053600	0.032800
140.559778	39.327002	1.173100	-0.631100	0.028400
140.883342	42.857889	0.025700	-0.058700	-0.015400
141.461945	40.048600	0.684900	-0.655600	-0.020900
144.675842	43.915690	0.001100	0.005000	-0.036200
127.768922	26.144813	0.005600	0.014300	-0.003000
135.500974	34.837998	0.044900	0.035400	-0.053400
136.863181	35.866941	0.088300	0.025500	-0.035900
136.085901	33.875135	0.027900	0.020500	0.007800
134.767301	34.984685	0.053400	-0.002300	0.021800
140.954184	38.317487	3.011900	-0.765400	-0.282000
136.919268	37.850496	0.215400	-0.017700	0.019300
139.330387	36.421628	0.342500	0.082700	-0.008600
139.907717	39.206062	0.882700	-0.355300	0.065500
140.603519	42.802718	0.038800	-0.057000	-0.032300
135.599204	33.505618	0.026100	0.010600	-0.068300
131.562788	34.283736	0.028200	0.011500	0.007500
133.805025	33.654153	0.020200	0.022900	-0.002700
141.225065	39.980574	0.724100	-0.666500	0.028200
144.449008	43.507860	0.005000	0.007300	-0.004900
136.975302	35.757783	0.091400	0.030500	-0.000400
135.325996	34.976789	0.049100	0.007600	-0.011800
136.010900	33.741273	0.024400	0.026300	-0.011300
142.169736	45.335826	-0.004400	-0.007800	-0.022300
135.851408	34.392300	0.028600	0.010300	0.003000
140.908082	37.800671	2.651100	-0.359100	-0.320900
137.270049	37.446027	0.217300	-0.004400	0.004200
139.075685	35.986891	0.197400	0.057900	-0.004900
140.161981	39.164212	1.043300	-0.479700	0.051300
141.950542	39.869370	0.890600	-0.889600	-0.102400
123.792036	24.426271	-0.006000	-0.003700	-0.006100
131.564166	33.671193	0.011600	0.017100	-0.018600
144.719147	42.982571	0.019500	0.013200	-0.017900
140.233203	42.786434	0.053700	-0.055900	-0.006800
134.046670	35.456755	0.062600	0.008300	-0.060600
134.106906	33.603787	0.023400	-0.009900	-0.031700
131.953287	34.259081	0.030200	0.002700	-0.032300
137.424773	35.657189	0.100100	0.031600	-0.015600
142.482479	43.589658	0.021200	-0.015400	-0.001300
136.197946	35.557331	0.068200	0.029200	-0.023000
135.176417	34.944792	0.053500	0.016200	-0.017700
141.038213	45.275968	0.016300	-0.010800	0.008400
135.221492	34.157685	0.036900	0.019400	-0.013200
139.791506	37.643696	0.951300	-0.034600	-0.010200
138.369882	38.023687	0.405400	-0.039100	0.026900
138.159038	34.634540	0.040600	0.031800	0.018700
139.795987	35.895969	0.206300	0.081200	-0.028900
136.388942	36.394456	0.112500	0.005300	-0.015400
141.167097	45.137712	0.024100	-0.031300	0.002700
139.358585	34.737613	0.063200	-0.002600	-0.010700
140.629588	39.051902	1.530800	-0.727700	-0.062000
141.164861	39.851246	0.878700	-0.735900	0.001300
131.168932	33.496233	0.037300	0.032000	0.010300
143.315695	42.125587	0.023100	-0.004400	-0.021700
133.439072	35.345535	0.042200	0.011200	-0.006300
134.280802	33.527760	0.018400	-0.009300	0.010700
141.863983	42.729441	0.069800	0.005700	-0.014700
131.346081	34.189490	0.024200	0.011800	-0.014100
136.488768	35.636153	0.073800	0.042700	0.051300
133.137888	35.563534	0.038700	0.010200	-0.004700
129.940088	33.196030	-0.003000	0.015300	0.003000
136.053666	35.466286	0.060400	0.031500	-0.039300
134.545236	34.897265	0.054100	0.019000	0.000100
142.537089	45.002398	0.023300	0.013100	-0.012700
135.764413	33.483360	0.022200	0.014400	-0.004900
130.708540	31.591841	0.030800	0.016000	-0.017600
138.906893	35.047243	0.050600	0.025600	-0.033600
141.510373	43.854011	0.020100	-0.036100	-0.001700
138.706939	37.535832	0.458300	0.008100	0.015100
140.902515	37.090714	1.828400	-0.271100	-0.499400
136.633947	36.165289	0.119600	0.022600	-0.011500
139.270932	34.519633	0.027400	0.011100	-0.014800
140.048093	35.657206	0.087900	0.019600	-0.021600
142.964462	44.582042	0.008300	-0.005000	-0.014100
141.803851	39.849176	0.948400	-0.891400	-0.120500
139.547661	39.185562	0.681800	-0.263300	0.046600
131.347278	33.254042	0.022100	0.007900	0.013100
141.447587	41.404706	0.133000	-0.127100	-0.035500
138.876472	34.719474	0.038000	0.007400	-0.000700
134.237367	35.265862	0.044100	0.006500	-0.014500
141.793917	44.639926	0.050800	-0.013600	-0.016900
124.172648	24.338876	-0.000500	0.002500	-0.004400
133.903647	33.505735	0.010500	0.017000	-0.007700
142.295806	42.727238	0.004600	-0.022200	-0.006400
136.611394	35.632897	0.082900	0.016300	0.011500
131.530822	34.057240	0.015000	0.013600	-0.016400
129.690025	33.266119	-0.001200	-0.001500	0.026400
132.457325	34.892657	0.039100	0.030500	-0.026900
135.913208	35.351255	0.065000	0.004100	0.006800
135.215906	34.812189	0.042500	0.011500	-0.020400
140.086307	36.103635	0.320900	0.090700	-0.044700
141.741397	44.892461	-0.032200	0.004300	-0.040300
134.550388	34.784812	0.035600	0.016300	0.005300
145.129621	43.070079	0.011800	0.023300	-0.013300
140.611836	36.539928	0.911700	0.054300	-0.237000
130.637356	31.552221	0.019600	0.008800	0.005000
138.516369	37.348539	0.391600	0.018700	0.018100
140.384907	35.243243	0.060000	-0.030300	-0.036200
136.278945	36.145619	0.117100	0.024000	-0.014300
133.461802	33.818357	0.035300	0.012200	-0.022900
143.615670	44.219722	-0.002200	0.000600	-0.034300
141.345959	43.240529	0.049200	-0.036500	0.001400
139.210938	34.333121	0.009400	0.005700	0.025400
140.964501	39.701092	0.999600	-0.757500	0.018500
139.957373	38.759721	1.101400	-0.361400	0.037200
133.308532	35.164574	0.034900	0.004800	-0.007400
131.798065	33.239436	0.015500	0.018400	0.008100
138.609974	35.117152	0.059700	0.017900	-0.012300
140.490767	41.185078	0.173600	-0.178400	0.024700
142.264529	44.365127	-0.015500	0.009100	-0.008400
133.280914	33.468401	0.020400	0.005700	-0.018300
141.426128	39.639369	1.264700	-1.004700	-0.045300
123.795847	24.061499	-0.006500	0.008500	0.002200
143.103257	42.699268	0.012600	-0.011500	0.008500
131.286041	33.977713	0.032800	0.021600	-0.035700
129.125512	33.255790	0.010100	-0.000200	-0.002100
132.013558	34.571063	0.027500	0.006200	-0.013700
137.174145	35.612086	0.093300	0.028100	0.018300
