2007-03-25 10:55:45.601  0.091   37.231  0.4  136.707  0.5   11.7  0.4   2.1
2007-03-25 10:56:08.225  0.135   37.215  0.5  136.690  0.8   10.6  0.7   2.4
2007-03-25 10:56:56.924  0.228   37.226  0.9  136.728  1.2    9.5  1.1   2.6
2007-03-25 10:59:24.599  0.329   37.237  1.2  136.674  2.1   12.7  1.9   2.5
2007-03-25 11:00:09.323  0.067   37.235  0.3  136.743  0.4   10.7  0.4   2.5
2007-03-25 11:02:50.755  0.072   37.253  0.3  136.655  0.4    5.2  0.5   3.0
2007-03-25 11:04:32.427  0.091   37.311  0.5  136.796  0.8    2.4  2.5   3.2
2007-03-25 11:04:33.968  0.266   37.213  0.5  136.667  1.0    7.9  2.4   3.4
2007-03-25 11:04:54.556  0.030   37.248  0.1  136.678  0.2    6.2  0.2   3.6
2007-03-25 11:05:21.941  0.087   37.154  0.3  136.683  0.7    9.4  0.4   2.5
2007-03-25 11:05:43.147  0.120   37.194  0.4  136.612  0.8    4.5  1.0   1.9
2007-03-25 11:06:07.919  0.067   37.198  0.4  136.717  0.6    6.5  0.4   2.9
2007-03-25 11:06:26.159  0.078   37.201  0.2  136.627  0.4    4.1  0.5   2.1
2007-03-25 11:06:40.038  0.077   37.213  0.3  136.745  0.5    7.1  0.5   2.1
2007-03-25 11:06:50.858  0.041   37.225  0.2  136.743  0.2   10.1  0.3   2.9
2007-03-25 11:07:33.311  0.091   37.177  0.4  136.642  0.5    8.9  0.5   2.2
2007-03-25 11:12:54.608  0.275   37.255  1.1  136.680  1.3    2.3  2.1   2.7
2007-03-25 11:14:45.328  0.039   36.965  0.2  139.620  0.2    7.3  0.6   1.5
2007-03-25 11:15:59.409  0.056   37.208  0.2  136.707  0.4   12.3  0.3   2.8
2007-03-25 11:19:01.463  0.025   37.275  0.1  136.687  0.1    6.5  0.2   4.0
2007-03-25 11:19:46.733  0.092   37.221  0.3  136.725  0.5   10.6  0.5   2.8
2007-03-25 11:20:08.239  0.128   37.246  0.4  136.642  0.6    4.2  0.8   3.2
2007-03-25 11:20:40.711  0.087   37.218  0.3  136.667  0.5    5.0  0.5   2.1
2007-03-25 11:20:51.689  0.053   37.252  0.2  136.675  0.3    6.5  0.3   2.5
2007-03-25 11:21:20.413  0.096   37.259  0.4  136.760  0.5   12.9  0.6   2.4
2007-03-25 11:21:59.082  0.060   37.197  0.2  136.722  0.3   10.4  0.3   2.0
2007-03-25 11:22:10.517  0.099   37.216  0.4  136.645  0.6   13.1  0.5   2.3
2007-03-25 11:23:51.653  0.074   37.271  0.3  136.692  0.4    5.8  0.6   2.7
2007-03-25 11:25:08.527  0.033   37.198  0.1  136.707  0.2   11.5  0.2   2.9
2007-03-25 11:26:53.039  0.087   37.234  0.3  136.697  0.5    3.3  0.6   3.2
2007-03-25 11:29:12.823  0.036   34.758  0.2  137.113  0.2    9.5  0.5   1.5
2007-03-25 11:32:14.793  0.043   37.234  0.1  136.678  0.3    7.7  0.3   2.8
2007-03-25 11:32:39.361  0.234   36.171  0.8  140.869  2.2   55.8  2.4   2.5
2007-03-25 11:33:07.995  0.047   37.255  0.2  136.663  0.3    5.8  0.3   3.5
2007-03-25 11:34:53.778  0.079   37.221  0.3  136.627  0.5    6.5  0.5   2.7
2007-03-25 11:38:15.633  0.437   37.270  1.8  136.725  2.7    5.0  0.0   3.7
2007-03-25 11:41:37.830  0.164   37.209  0.6  136.717  0.8   12.3  0.8   2.4
2007-03-25 11:48:58.736  0.050   37.200  0.2  136.680  0.3   12.6  0.3   3.0
2007-03-25 11:49:42.322  0.022   37.265  0.1  136.706  0.1    6.5  0.2   3.3
2007-03-25 11:50:16.502  0.023   37.240  0.1  136.754  0.1   10.5  0.2   2.7
2007-03-25 11:51:03.085  0.032   37.228  0.1  136.735  0.2   11.1  0.2   3.5
2007-03-25 11:53:05.507  0.026   37.242  0.1  136.691  0.2    8.5  0.2   3.0
2007-03-25 11:54:09.539  0.095   37.287  0.4  136.726  0.5    8.2  0.9   3.1
2007-03-25 11:58:07.110  0.032   37.237  0.1  136.612  0.2    3.8  0.3   3.9
2007-03-25 12:06:48.592  0.062   37.193  0.2  136.684  0.4    9.9  0.3   2.6
2007-03-25 12:07:55.480  0.088   37.232  0.4  136.720  0.5    9.9  0.5   1.9
2007-03-25 12:09:13.815  0.035   37.218  0.2  137.085  0.2   15.7  0.6   2.8
2007-03-25 12:11:54.363  0.176   42.661  1.3  143.139  1.3   99.3  1.3   2.2
2007-03-25 12:13:59.027  0.061   37.270  0.2  136.716  0.4    5.3  0.4   3.0
2007-03-25 12:14:20.096  0.116   37.279  0.4  136.687  0.6    5.1  1.2   3.4
2007-03-25 12:17:00.065  0.130   37.181  0.5  136.645  0.8    9.6  0.7   2.5
2007-03-25 12:23:05.451  0.035   37.266  0.1  136.683  0.2    6.1  0.3   3.5
2007-03-25 12:24:06.417  0.039   37.204  0.1  136.702  0.2   12.2  0.2   3.4
2007-03-25 12:29:28.521  0.056   37.227  0.2  136.689  0.4    8.9  0.3   2.4
2007-03-25 12:32:57.378  0.024   32.964  0.1  130.763  0.2   11.1  0.4   1.3
2007-03-25 12:35:08.723  0.080   34.055  0.6  137.020  0.5   34.9  0.6   1.6
2007-03-25 12:38:32.184  0.047   37.293  0.2  136.737  0.3    8.1  0.4   2.6
2007-03-25 12:40:42.925  0.026   37.292  0.1  136.731  0.2    7.4  0.2   3.7
2007-03-25 12:41:32.065  0.102   37.239  0.3  136.745  0.4    8.2  0.6   2.3
2007-03-25 12:42:05.348  0.038   37.309  0.2  136.720  0.2    5.7  0.4   3.0
2007-03-25 12:42:05.354  0.094   37.309  0.4  136.719  0.5    6.3  1.1   3.0
2007-03-25 12:42:15.503  0.150   37.173  0.3  136.559  0.6    8.2  0.8   2.6
2007-03-25 12:42:31.180  0.123   37.218  0.4  136.683  0.6   10.1  0.5   2.2
2007-03-25 12:43:19.021  0.073   37.268  0.3  136.781  0.4    8.2  0.7   2.0
2007-03-25 12:43:25.243  0.064   32.664  0.6  132.469  0.4   30.5  0.8   1.8
2007-03-25 12:43:36.633  0.051   37.223  0.2  136.649  0.3    5.3  0.4   3.0
2007-03-25 12:45:23.686  0.035   37.276  0.2  136.739  0.2    7.8  0.3   2.2
2007-03-25 12:46:19.454  0.816   37.350  3.4  136.593  4.0   11.1  8.2   2.7
2007-03-25 12:47:39.711  0.052   37.226  0.2  136.727  0.3    9.5  0.4   2.4
2007-03-25 12:50:20.917  0.143   37.256  0.6  136.725  0.8    8.9  0.8   2.2
2007-03-25 12:51:43.298  0.083   37.184  0.3  136.670  0.6   10.8  0.4   2.5
2007-03-25 12:51:48.468  0.177   37.207  0.6  136.633  1.2   11.5  0.7   3.1
2007-03-25 12:53:11.919  0.131   37.237  0.4  136.638  0.7    3.6  1.1   2.3
2007-03-25 12:54:21.620  0.068   37.242  0.3  136.764  0.4   10.3  0.5   2.2
2007-03-25 12:55:19.573  0.091   37.210  0.3  136.628  0.7   11.4  0.5   2.0
2007-03-25 12:55:49.810  0.075   37.192  0.2  136.608  0.5    8.0  0.4   2.7
2007-03-25 12:56:54.364  0.167   37.290  0.7  136.767  0.9    8.1  1.4   2.4
2007-03-25 12:57:06.391  0.189   37.194  0.6  136.572  1.0    8.0  1.3   2.3
2007-03-25 12:57:33.192  0.066   37.179  0.2  136.681  0.4   11.3  0.4   3.1
2007-03-25 12:57:33.271  0.155   37.180  0.5  136.686  1.0   11.1  1.0   2.9
2007-03-25 13:02:08.206  0.028   37.211  0.1  136.712  0.2   12.4  0.2   3.7
2007-03-25 13:02:38.359  0.080   37.222  0.3  136.720  0.5    9.9  0.5   3.1
2007-03-25 13:03:35.231  0.137   37.285  0.6  136.694  0.8    4.9  1.0   2.7
2007-03-25 13:04:56.603  0.401   37.224  1.4  136.650  2.7    7.1  2.3   2.5
2007-03-25 13:05:38.099  0.262   37.263  0.9  136.632  1.8   12.4  2.6   2.6
2007-03-25 13:12:35.350  0.046   37.222  0.2  136.716  0.3    9.7  0.3   2.4
2007-03-25 13:13:00.147  0.045   37.237  0.2  136.730  0.3    9.1  0.3   2.6
