2006/04/02,09:38:08.17 34.5417 136.0483 364.16 4.2 NORTHERN_NARA_PREF 300;33 81;71 -19;-171 1.11e+16 380 4.7 90.75 0.9764 -0.4590 0.2149 -0.8773 0.3162 -0.0991 1e+16 3
2006/04/02,14:08:30.02 23.4862 123.9177 36.56 5.0 NEAR_ISHIGAKIJIMA_ISLAND 34;127 79;71 161;11 2.46e+16 32 4.9 75.76 1.9474 -0.7431 0.6671 -2.4057 -0.4119 0.4583 1e+16 3
2006/04/02,16:22:54.84 38.5322 141.8160 49.78 4.4 E_OFF_MIYAGI_PREF 20;192 69;21 93;83 4.75e+15 50 4.4 95.35 -0.3741 0.7755 1.2717 -2.8828 -3.2906 3.2569 1e+15 3
2006/04/02,20:23:19.84 29.3883 142.1293 52.00 4.6 NEAR_TORISHIMA_IS 152;286 68;31 -68;-132 1.01e+16 26 4.6 74.26 0.4014 0.5182 -0.2116 0.2333 -0.6307 -0.6347 1e+16 3
2006/04/02,20:46:48.07 36.2308 139.7787 58.56 4.3 SW_IBARAKI_PREF 167;285 79;23 -70;-150 2.88e+15 77 4.3 95.72 0.5260 1.0757 -0.3259 0.5247 -2.4965 -1.0507 1e+15 3
2006/04/02,22:41:20.78 24.8375 121.9287 33.00 3.9 TAIWAN_REGION 98;1 76;62 29;165 8.57e+14 20 3.9 75.37 0.0329 -7.3201 3.7909 -2.1494 -1.0049 2.1165 1e+14 3
2006/04/03,02:35:59.99 28.8712 130.1167 70.96 4.2 NEAR_AMAMI-OSHIMA_ISLAND 204;22 70;20 -89;-91 5.54e+15 35 4.5 77.40 0.3452 -1.4212 1.7390 3.0567 -3.8993 -3.4019 1e+15 3
2006/04/03,08:53:17.58 34.8282 140.7087 60.84 3.6 SE_OFF_BOSO_PENINSULA 204;339 55;45 120;55 8.74e+14 47 3.9 63.11 1.4994 0.1973 -3.3179 -8.6130 1.3615 7.1137 1e+14 3
2006/04/04,00:10:15.52 22.2778 121.2737 2.00 3.7 TAIWAN_REGION 237;26 88;2 -89;-120 7.52e+14 32 3.9 72.98 0.1456 0.8321 6.3048 1.2116 -4.0528 -1.3571 1e+14 1
2006/04/04,06:12:33.53 30.9388 140.9900 84.00 4.6 NEAR_TORISHIMA_IS 238;146 89;12 78;177 6.39e+15 104 4.5 80.81 -0.8539 -2.7527 -4.7960 -0.7961 4.1625 1.6500 1e+15 3
2006/04/04,09:37:36.84 42.3377 144.6162 36.52 3.5 SE_OFF_TOKACHI 56;232 68;22 91;86 3.43e+14 35 3.7 74.73 -1.5580 1.3269 2.0347 -0.7120 -1.3669 2.2699 1e+14 3
2006/04/04,14:39:22.93 22.7518 121.1930 85.00 3.9 TAIWAN_REGION 188;93 83;55 35;171 2.63e+15 53 4.2 61.98 -0.5919 2.0782 0.1702 0.3043 1.5222 0.2876 1e+15 2
2006/04/04,15:48:32.32 22.8623 121.1813 43.00 4.0 TAIWAN_REGION 198;85 62;54 41;144 2.50e+15 32 4.2 77.75 -1.0811 1.6479 0.6761 -0.2662 1.2568 1.3473 1e+15 2
2006/04/04,15:59:01.54 22.8415 121.3760 0.00 3.9 TAIWAN_REGION 151;46 79;35 56;161 1.15e+15 23 4.0 60.86 0.4676 0.1782 0.5005 -0.8131 0.7377 0.3456 1e+15 2
2006/04/04,21:49:28.16 22.8432 121.2533 26.00 3.8 TAIWAN_REGION 298;31 81;72 -18;-170 8.06e+14 11 3.9 61.31 6.3819 -3.8257 1.4596 -6.4998 2.7604 0.1179 1e+14 2
2006/04/05,04:30:06.90 24.5950 122.8037 93.07 5.2 NW_OFF_ISHIGAKIJIMA_IS 9;257 59;58 -142;-37 2.53e+16 101 4.9 82.84 0.5941 -1.9931 0.6756 0.8440 0.7013 -1.4381 1e+16 2
2006/04/05,14:54:59.60 35.8962 137.1668 263.99 3.8 NORTHERN_GIFU_PREF 333;234 70;67 25;159 8.82e+14 250 3.9 74.56 5.6393 3.4493 -3.6736 -7.9889 -1.3266 2.3496 1e+14 3
2006/04/05,17:31:47.86 20.9552 122.8028 0.00 4.2 FAR_S_OFF_ISHIGAKIJIMA 139;42 72;68 23;160 1.84e+15 38 4.1 78.51 1.3883 0.0213 0.6941 -1.9042 0.0991 0.5159 1e+15 1
2006/04/05,17:39:30.33 20.9952 122.8160 0.00 3.9 FAR_S_OFF_ISHIGAKIJIMA 211;18 60;30 97;79 2.35e+15 5 4.2 50.11 -0.4345 0.6632 -0.7479 -1.6516 0.9510 2.0861 1e+15 1
2006/04/06,15:40:47.22 36.3017 140.6768 83.16 4.1 E_OFF_IBARAKI_PREF 354;214 50;48 -119;-60 1.10e+15 80 4.0 81.51 -0.1357 -0.3193 0.3177 1.0662 0.1101 -0.9305 1e+15 3
2006/04/06,22:30:29.20 35.8218 140.2267 61.80 4.2 NORTHERN_CHIBA_PREF 337;194 68;26 75;124 2.02e+15 59 4.2 94.34 0.0588 -0.0797 -0.7743 -1.4446 -1.2201 1.3857 1e+15 3
2006/04/07,04:29:11.12 45.6747 152.1370 30.00 4.3 KURILE_ISLANDS_REGION 336;239 73;67 24;161 9.89e+14 11 4.0 61.55 6.2802 4.8291 -5.2583 -7.1556 -2.2537 0.8755 1e+14 3
2006/04/07,07:42:07.26 31.1338 130.3787 161.17 3.7 SATSUMA_PENINSULA_REGION 8;201 49;42 82;99 3.83e+14 135 3.7 55.35 0.3871 1.1462 -0.1860 -3.8304 -0.5279 3.4432 1e+14 3
2006/04/07,08:33:32.00 40.0060 138.9073 24.38 4.5 W_OFF_AKITA_PREF 37;193 65;27 101;68 1.08e+15 8 4.0 89.96 -0.1401 0.3148 0.4811 -0.6954 -0.4772 0.8355 1e+15 3
2006/04/07,23:59:59.60 44.8433 150.3553 30.00 5.1 KURILE_ISLANDS_REGION 188;79 73;43 50;155 8.66e+16 53 5.3 91.39 -1.3335 5.8205 0.4755 -2.3975 5.5170 3.7309 1e+16 3
2006/04/08,14:53:35.61 36.6543 140.9720 48.53 4.0 E_OFF_IBARAKI_PREF 227;131 88;16 -106;-6 4.94e+14 50 3.8 70.05 1.5118 0.1820 3.3357 -1.1215 -3.3812 -0.3904 1e+14 3
2006/04/09,05:37:59.99 34.2880 139.1108 10.63 3.6 NEAR_NIIJIMA_ISLAND 174;43 75;23 -107;-44 3.46e+14 8 3.7 70.54 -0.8305 -0.7407 -0.2604 2.2307 -2.8137 -1.4002 1e+14 3
2006/04/09,06:22:37.02 42.9923 145.4108 47.10 3.6 OFF_NEMURO_PENINSULA 30;235 61;31 77;112 2.10e+14 38 3.5 59.81 -0.8683 0.8226 0.2989 -0.9436 -1.1005 1.8118 1e+14 3
2006/04/09,09:37:10.94 41.5987 142.8387 50.74 4.6 E_OFF_AOMORI_PREF 320;105 57;38 -69;-119 6.51e+15 41 4.5 90.58 4.2281 3.2216 0.7287 1.2381 2.6303 -5.4662 1e+15 3
2006/04/09,10:07:21.77 43.2790 147.1077 39.90 4.7 E_OFF_HOKKAIDO 227;317 87;85 175;4 2.98e+15 32 4.3 91.94 3.0556 0.1789 -0.3358 -2.8666 0.0304 -0.1890 1e+15 3
2006/04/09,17:51:35.17 39.1145 143.3567 14.91 3.5 FAR_E_OFF_SANRIKU 33;191 61;31 101;71 1.59e+14 23 3.4 58.97 -0.1548 0.4795 0.5762 -1.1707 -0.6182 1.3254 1e+14 3
2006/04/10,01:27:26.68 32.2700 138.8633 308.00 4.6 NEAR_HACHIJOJIMA_ISLAND 63;322 68;65 -153;-25 3.56e+15 290 4.3 76.05 2.7994 1.1443 -0.5946 -2.1696 2.2961 -0.6298 1e+15 3
2006/04/10,02:32:32.63 29.3922 128.5073 21.00 4.5 NW_OFF_AMAMI-OSHIMA_IS 245;53 57;34 -83;-100 4.25e+15 5 4.4 83.00 2.7936 -1.5053 1.6639 1.2665 -0.4160 -4.0601 1e+15 3
2006/04/10,03:00:43.25 29.3985 128.5335 23.00 3.6 NW_OFF_AMAMI-OSHIMA_IS 44;249 54;38 -105;-71 1.55e+15 5 4.1 80.48 1.0204 -0.6111 -0.1409 0.4740 0.5401 -1.4944 1e+15 3
2006/04/10,03:28:07.10 29.4168 128.5463 18.00 4.9 NW_OFF_AMAMI-OSHIMA_IS 76;245 69;21 -86;-100 4.11e+16 5 5.0 83.77 2.3588 -0.8150 -3.0172 0.4100 0.6597 -2.7688 1e+16 3
2006/04/10,04:20:42.42 41.7823 143.6758 28.03 4.1 SE_OFF_ERIMOMISAKI 20;219 74;17 85;108 2.15e+15 32 4.2 88.43 -0.5458 0.3212 0.5419 -0.7475 -1.7523 1.2933 1e+15 3
2006/04/10,08:32:01.37 42.1502 143.3535 40.11 3.6 SE_OFF_TOKACHI 29;188 66;25 99;71 5.44e+14 53 3.8 73.95 -0.9114 0.7591 2.2153 -3.4626 -2.9535 4.3740 1e+14 3
2006/04/10,09:21:24.36 37.5010 141.2798 79.91 4.7 E_OFF_FUKUSHIMA_PREF 227;62 58;32 -98;-77 9.98e+15 80 4.6 93.93 5.9529 -3.5046 2.6502 3.4078 -3.7378 -9.3607 1e+15 3
2006/04/10,15:26:53.35 44.8838 139.9525 2.94 4.5 NW_OFF_SHAKOTAN_PEN 232;322 89;72 162;1 2.84e+14 8 3.6 67.95 2.7611 0.6489 -0.8396 -2.4634 0.3684 -0.2977 1e+14 3
2006/04/10,16:57:05.23 27.6368 126.5593 0.00 3.9 NW_OFF_OKINAWAJIMA_IS 53;270 68;27 -105;-57 3.04e+15 8 4.3 64.54 2.0621 -0.9477 -1.5713 -0.1487 1.4134 -1.9134 1e+15 3
2006/04/10,20:25:59.43 43.6153 144.9070 120.10 5.1 NEMURO_REGION 178;38 64;32 69;126 5.58e+16 125 5.1 93.43 0.8262 1.7202 0.6142 -4.6219 3.1772 3.7957 1e+16 3
2006/04/11,00:00:31.77 32.9745 138.1000 342.72 4.7 FAR_S_OFF_TOKAI_DISTRICT 209;50 74;17 84;110 7.68e+15 360 4.6 89.63 -1.6924 2.1206 -2.8850 -2.4738 5.7506 4.1662 1e+15 3
2006/04/11,00:24:41.31 42.3485 137.3165 315.36 4.7 EASTERN_SEA_OF_JAPAN 187;41 70;24 77;121 7.21e+15 320 4.5 84.91 -0.2224 2.1146 -0.2073 -4.2148 5.3621 4.4373 1e+15 3
2006/04/11,01:55:26.21 38.2610 143.5293 12.00 4.2 FAR_E_OFF_MIYAGI_PREF 22;206 55;35 88;93 6.03e+14 26 3.8 89.86 -0.7838 2.1797 0.6779 -4.7690 -2.0150 5.5529 1e+14 3
2006/04/11,12:58:50.00 29.4128 128.6277 17.00 3.5 NW_OFF_AMAMI-OSHIMA_IS 266;38 75;22 -73;-137 3.61e+14 5 3.7 69.66 1.5721 -1.0796 3.0028 0.1920 0.1007 -1.7641 1e+14 2
2006/04/11,15:38:18.24 25.1715 128.1322 68.00 3.6 NEAR_OKINAWAJIMA_ISLAND 221;77 57;38 -111;-61 5.62e+14 8 3.8 72.26 3.7528 -2.5465 0.5926 1.0383 -2.3816 -4.7910 1e+14 2
2006/04/11,17:46:05.13 34.6795 140.5992 65.95 5.0 SE_OFF_BOSO_PENINSULA 336;242 84;52 38;173 2.13e+16 59 4.9 90.31 1.1896 1.0500 -0.7512 -1.4115 -1.0815 0.2218 1e+16 3
2006/04/12,09:48:48.38 33.1875 137.1242 39.74 4.4 SE_OFF_KII_PENINSULA 261;114 55;39 70;116 1.94e+15 20 4.2 89.96 -1.9065 -0.2810 -0.5817 0.2688 0.4032 1.6377 1e+15 3
2006/04/12,14:36:50.02 20.1203 121.8673 0.00 5.5 PHILIPPINE_ISL_REGION 183;346 59;33 99;75 1.37e+16 8 4.7 60.27 0.0753 -0.1190 -0.1397 -1.2514 0.6131 1.1762 1e+16 3
2006/04/12,17:31:30.23 26.6532 130.1210 46.00 3.6 NEAR_MINAMI-DAITOJIMA_IS 289;60 75;22 -73;-137 4.73e+14 5 3.7 84.03 2.7884 -0.3871 3.5774 -0.4507 1.6364 -2.3376 1e+14 1
2006/04/13,01:20:33.52 37.5990 140.6872 114.38 3.9 MID_FUKUSHIMA_PREF 110;332 66;31 -110;-53 4.14e+14 113 3.7 68.72 1.6064 1.5786 -2.7651 1.5058 -0.1356 -3.1122 1e+14 3
2006/04/13,01:50:44.58 29.3803 128.5295 4.00 3.5 NW_OFF_AMAMI-OSHIMA_IS 236;39 70;21 -84;-106 7.67e+14 5 3.9 65.97 2.7500 -1.8192 5.0750 2.7266 -2.8406 -5.4766 1e+14 3
2006/04/13,09:33:03.03 43.7843 147.7910 0.00 3.9 E_OFF_HOKKAIDO 183;52 70;29 68;135 6.35e+14 8 3.8 68.67 -0.8813 2.1821 0.9683 -3.1771 4.6342 4.0584 1e+14 3
2006/04/13,13:27:22.93 41.7560 142.8938 43.26 5.3 S_OFF_URAKAWA 28;232 66;26 80;111 1.10e+17 47 5.3 79.59 -0.3913 0.3573 0.2418 -0.4756 -0.6841 0.8669 1e+17 3
2006/04/13,19:35:16.02 41.7142 144.2585 27.90 4.4 SE_OFF_TOKACHI 12;271 77;50 42;163 2.60e+15 20 4.2 81.37 -0.8006 1.9543 0.1063 -0.0268 -1.5235 0.8274 1e+15 3
2006/04/14,02:05:49.45 32.1030 129.8898 11.51 3.6 W_OFF_AMAKUSA_ISLAND 116;25 89;62 28;179 2.51e+14 5 3.6 88.84 1.8298 -1.3528 1.1617 -1.6724 0.3339 -0.1574 1e+14 3
2006/04/14,08:39:20.89 34.1717 141.6963 35.87 4.4 FAR_SE_OFF_BOSO_PEN 10;194 54;36 88;93 2.17e+15 8 4.2 63.68 -0.0610 0.4418 0.0665 -1.9855 -0.6698 2.0465 1e+15 3
2006/04/14,11:20:05.21 24.0500 122.0482 47.00 4.3 TAIWAN_REGION 219;344 71;31 -65;-141 1.33e+15 32 4.0 76.91 -0.1796 -0.1829 0.8018 0.9409 -0.5937 -0.7612 1e+15 3
2006/04/14,12:43:11.97 46.4592 153.3023 164.00 5.2 KURILE_ISLANDS_REGION 258;156 81;37 -126;-16 9.26e+16 98 5.3 73.31 4.2065 4.4624 6.8102 -1.8323 -2.5065 -2.3741 1e+16 3
2006/04/14,16:33:42.40 35.8658 140.4882 35.21 3.9 SOUTHERN_IBARAKI_PREF 58;282 69;28 71;130 2.66e+15 35 4.3 91.92 -2.1112 0.7079 1.5143 0.6185 -1.0138 1.4927 1e+15 3
2006/04/14,20:39:38.21 43.6857 147.4127 16.07 4.1 E_OFF_HOKKAIDO 166;275 87;8 97;20 2.35e+14 29 3.5 67.40 -0.0399 -0.3621 0.5848 -0.1111 2.2483 0.1510 1e+14 3
2006/04/15,12:42:10.15 29.3012 129.1025 8.00 4.4 NEAR_TOKARA_ISLANDS 263;85 69;21 -91;-87 5.55e+15 5 4.5 89.24 3.6340 -0.3631 4.0638 0.1698 -0.5631 -3.8038 1e+15 3
2006/04/15,12:47:24.41 29.2923 129.0590 10.00 3.6 NEAR_TOKARA_ISLANDS 248;79 69;21 -94;-80 3.62e+15 5 4.3 78.28 2.1341 -0.5247 2.4809 0.3677 -1.1018 -2.5018 1e+15 3
2006/04/15,17:47:27.42 43.2957 145.4142 75.30 4.0 NEMURO_REGION 221;315 89;13 103;4 4.44e+14 62 3.7 80.30 0.9779 0.0714 -2.8201 -1.0109 3.2874 0.0330 1e+14 3
2006/04/16,02:42:29.69 29.3303 130.7263 27.00 3.5 NEAR_AMAMI-OSHIMA_ISLAND 326;57 86;79 -11;-176 2.08e+14 17 3.5 60.97 2.0639 0.8003 0.1660 -1.7009 0.3117 -0.3629 1e+14 2
2006/04/16,04:27:54.66 29.2570 129.0775 17.00 4.7 NEAR_TOKARA_ISLANDS 266;112 59;34 -104;-68 1.16e+16 5 4.7 92.71 1.0077 0.1703 0.5095 0.0077 -0.1886 -1.0154 1e+16 3
2006/04/16,07:40:54.66 22.7250 121.3828 75.00 6.0 TAIWAN_REGION 55;192 88;3 92;47 2.61e+18 65 6.2 76.82 -0.0434 0.1269 2.1303 -0.1357 -1.4862 0.1791 1e+18 3
2006/04/16,20:48:54.44 30.2435 139.0265 453.74 5.7 NEAR_TORISHIMA_IS 329;68 83;40 -51;-168 4.52e+17 440 5.7 81.77 2.7334 1.8824 1.6715 -1.7985 2.9011 -0.9349 1e+17 3
2006/04/17,08:55:28.83 33.5403 142.1940 73.00 4.0 FAR_E_OFF_IZU_ISLANDS 182;43 60;38 -114;-56 1.26e+15 8 4.0 68.70 0.0739 -0.4545 -0.2570 0.9477 -0.5778 -1.0216 1e+15 3
2006/04/17,12:04:50.47 41.5707 142.0453 66.74 4.0 E_OFF_AOMORI_PREF 31;192 67;24 97;73 6.11e+15 53 4.5 75.23 -0.1798 1.8675 2.3126 -3.9829 -3.4796 4.1627 1e+15 3
2006/04/17,23:55:33.01 45.1852 151.8388 30.00 4.5 KURILE_ISLANDS_REGION 76;246 65;26 -85;-100 3.66e+15 8 4.3 55.44 2.4474 -0.7780 -2.2679 0.5202 0.3909 -2.9675 1e+15 3
2006/04/18,09:44:24.00 29.2708 130.8237 13.00 3.9 NEAR_AMAMI-OSHIMA_ISLAND 265;134 65;35 -116;-46 2.68e+15 5 4.3 54.32 1.6153 0.7810 1.5720 0.4160 -1.0622 -2.0312 1e+15 2
2006/04/18,10:26:02.72 23.3287 120.3007 66.00 4.2 TAIWAN_REGION 49;214 62;29 97;77 3.46e+15 5 4.3 56.19 -1.2698 1.2798 1.6086 -1.6735 -1.1031 2.9432 1e+15 2
2006/04/18,19:38:24.18 42.2172 144.4053 32.14 4.8 SE_OFF_TOKACHI 195;341 53;42 112;63 1.37e+16 11 4.7 88.63 0.1014 -0.0403 -0.4021 -1.3227 0.2739 1.2213 1e+16 3
2006/04/18,22:00:26.42 46.5725 144.9023 418.00 4.5 SOUTHERN_SEA_OF_OKHOTSK 43;295 82;24 -113;-20 1.11e+16 400 4.7 91.89 0.5659 -0.1397 -0.6036 -0.2666 0.7810 -0.2993 1e+16 3
2006/04/18,22:47:05.33 29.3962 128.5257 21.00 3.6 NW_OFF_AMAMI-OSHIMA_IS 56;227 62;29 -86;-98 6.79e+14 5 3.9 79.96 3.4620 -2.3571 -3.2422 2.4973 1.8594 -5.9593 1e+14 3
2006/04/19,06:22:28.87 37.1275 138.4333 19.90 3.8 MID_NIIGATA_PREF 220;4 65;30 107;57 3.10e+14 14 3.6 86.82 -0.0011 1.1503 -1.4584 -2.1411 1.2810 2.1422 1e+14 3
2006/04/19,10:06:03.40 29.3385 130.6505 64.00 3.9 NEAR_AMAMI-OSHIMA_ISLAND 218;128 90;86 -176;-0 1.30e+15 38 4.0 68.51 1.1214 -0.3014 0.0290 -1.4072 -0.0903 0.2858 1e+15 3
2006/04/19,16:22:32.09 32.5165 141.8073 0.00 4.5 E_OFF_HACHIJOJIMA_ISLAND 7;198 62;29 85;100 6.55e+15 5 4.5 89.51 0.0043 1.2144 0.1647 -5.3440 -3.5890 5.3397 1e+15 3
2006/04/19,19:10:06.22 25.4740 126.1557 7.38 4.2 NEAR_MIYAKOJIMA_ISLAND 193;340 52;42 -69;-115 1.05e+15 35 4.0 69.45 -0.1316 0.0654 0.2619 1.0598 -0.1942 -0.9282 1e+15 3
2006/04/19,23:10:14.31 32.4733 141.9452 0.00 4.5 E_OFF_HACHIJOJIMA_ISLAND 358;193 63;28 83;103 6.60e+15 5 4.5 89.27 -0.3286 0.5074 -0.5509 -5.1298 -3.8806 5.4584 1e+15 3
2006/04/20,12:40:20.72 36.2312 139.7808 58.42 4.3 SW_IBARAKI_PREF 171;283 81;23 -69;-157 2.23e+15 62 4.2 91.07 0.4728 0.7788 -0.0366 0.2426 -2.0093 -0.7155 1e+15 3
2006/04/20,18:48:47.90 28.8502 129.8790 32.00 4.3 NEAR_AMAMI-OSHIMA_ISLAND 204;345 66;30 -72;-125 3.71e+15 32 4.3 68.43 -0.1466 -0.1762 1.4939 2.8965 -1.8868 -2.7499 1e+15 3
2006/04/21,02:50:39.51 34.9415 139.1958 7.11 5.8 E_OFF_IZU_PENINSULA 81;349 84;74 -164;-6 2.76e+17 8 5.6 95.52 0.9609 2.4816 -0.6944 -0.8263 0.4162 -0.1346 1e+17 3
2006/04/21,03:20:21.31 34.9495 139.1952 7.89 4.5 E_OFF_IZU_PENINSULA 357;88 87;74 -16;-177 3.51e+15 8 4.3 91.63 0.1906 3.3535 -0.2285 -0.3765 0.9817 0.1859 1e+15 3
2006/04/21,07:08:12.86 34.9470 139.1930 6.43 4.0 E_OFF_IZU_PENINSULA 359;96 71;71 -21;-160 9.16e+14 5 3.9 95.46 0.7781 8.3377 -2.1831 2.0611 2.0697 -2.8391 1e+14 3
2006/04/21,22:43:25.89 34.9438 139.1865 8.79 3.6 E_OFF_IZU_PENINSULA 155;245 85;84 -6;-175 4.03e+14 14 3.7 72.25 3.2561 2.5905 0.0931 -2.8577 -0.4321 -0.3984 1e+14 3
2006/04/21,22:45:42.47 44.1337 148.1998 0.00 4.9 SE_OFF_ETOROFU 356;222 71;27 71;134 2.87e+15 50 4.3 81.77 1.5550 0.8431 0.2692 -2.6498 -2.0636 1.0947 1e+15 3
2006/04/21,23:17:36.66 34.9412 139.2007 9.12 4.5 E_OFF_IZU_PENINSULA 87;355 80;78 -168;-10 5.69e+15 5 4.5 96.86 1.2486 5.4631 -0.9435 -0.2655 0.7949 -0.9831 1e+15 3
2006/04/22,00:19:13.02 31.6627 142.7672 37.00 4.1 FAR_E_OFF_IZU_ISLANDS 42;132 88;72 -18;-178 6.76e+14 35 3.9 66.61 -6.1277 0.6876 -1.3150 6.6883 1.5434 -0.5606 1e+14 2
2006/04/22,01:44:24.88 34.8885 139.2027 0.51 4.8 E_OFF_IZU_PENINSULA 149;59 90;58 32;179 2.85e+15 5 4.3 95.15 2.0588 1.0860 0.5685 -2.2997 1.3931 0.2409 1e+15 3
2006/04/22,02:24:54.63 33.2187 132.2725 40.28 4.0 BUNGO_CHANNEL 199;356 52;40 -76;-107 1.10e+15 41 4.0 89.72 -0.0234 -0.1489 0.2407 1.0578 -0.1846 -1.0344 1e+15 3
2006/04/22,06:03:23.72 34.9438 139.1963 8.57 4.2 E_OFF_IZU_PENINSULA 350;85 81;65 -25;-170 8.92e+14 5 3.9 75.48 2.8223 7.7833 -0.3491 -1.2658 3.6244 -1.5565 1e+14 3
2006/04/22,09:19:42.24 43.5478 147.5625 9.47 4.4 E_OFF_HOKKAIDO 354;213 59;37 67;123 9.25e+14 35 3.9 67.92 1.8529 2.3745 -1.5143 -8.8066 -3.8467 6.9537 1e+14 3
2006/04/22,14:12:14.26 24.7718 121.9107 36.00 3.7 TAIWAN_REGION 87;353 80;71 19;169 5.61e+14 17 3.8 74.28 -1.5928 -5.1945 1.5258 0.3872 -0.6774 1.2056 1e+14 3
2006/04/22,22:26:50.63 32.4965 141.9310 0.00 4.2 E_OFF_HACHIJOJIMA_ISLAND 4;186 56;34 89;91 4.66e+15 5 4.4 90.54 -0.3028 0.3523 0.0739 -4.1780 -1.6708 4.4808 1e+15 3
2006/04/22,23:35:58.96 38.7027 141.8212 66.32 4.6 KINKAZAN_REGION 162;54 78;35 57;158 5.77e+15 68 4.5 95.67 1.7066 1.8313 1.8963 -3.7047 4.0105 1.9981 1e+15 3
2006/04/23,01:13:37.58 32.4862 141.8940 11.00 3.8 E_OFF_HACHIJOJIMA_ISLAND 348;193 58;34 76;111 4.40e+14 5 3.7 83.22 0.2633 0.0411 -0.9059 -4.0600 -1.7595 3.7966 1e+14 3
2006/04/23,03:09:44.31 35.8698 140.2515 54.61 4.1 SOUTHERN_IBARAKI_PREF 246;342 76;69 -22;-165 8.48e+14 41 3.9 94.58 -4.1845 -5.7922 2.9471 6.1790 0.4359 -1.9945 1e+14 3
2006/04/23,23:50:24.90 35.3518 140.0487 69.34 3.8 SOUTHERN_BOSO_PENINSULA 313;176 54;45 -119;-57 4.37e+14 62 3.7 87.99 0.4533 1.7660 1.8522 3.3002 -0.2605 -3.7535 1e+14 3
2006/04/24,02:30:08.87 41.9052 142.3190 67.90 3.6 S_OFF_URAKAWA 100;2 73;63 29;161 5.43e+14 62 3.8 72.74 0.4180 -4.4084 2.5964 -1.5602 -1.2334 1.1422 1e+14 3
2006/04/24,07:14:36.44 30.4328 138.7262 482.00 4.2 NEAR_TORISHIMA_IS 291;30 86;23 -68;-169 2.95e+15 500 4.3 69.56 1.1638 -0.6178 2.5378 -0.8455 0.9077 -0.3184 1e+15 2
2006/04/24,08:54:36.06 27.8873 130.2327 61.11 3.8 NEAR_AMAMI-OSHIMA_ISLAND 47;138 82;82 -8;-172 4.45e+14 38 3.7 82.10 -4.4168 -0.3972 -0.9529 4.2662 -0.0305 0.1506 1e+14 1
2006/04/24,09:03:48.26 24.1438 121.7145 68.00 3.8 TAIWAN_REGION 24;237 60;34 72;119 4.27e+14 41 3.7 66.36 -1.3504 2.1920 0.2938 -2.0715 -2.1041 3.4219 1e+14 2
2006/04/24,13:28:14.32 38.2892 139.8260 154.05 4.8 NE_NIIGATA_PREF 322;60 74;65 -26;-163 2.49e+16 155 4.9 98.16 2.3703 0.8270 0.1453 -1.7003 1.0224 -0.6700 1e+16 3
2006/04/24,16:56:31.78 43.6478 146.5558 65.18 4.0 E_OFF_HOKKAIDO 171;78 83;61 29;172 2.53e+14 47 3.6 50.32 0.7155 2.0449 0.8247 -0.6176 1.1686 -0.0979 1e+14 2
2006/04/24,21:19:28.22 33.3467 132.3580 43.03 3.7 BUNGO_CHANNEL 164;336 70;20 -87;-98 2.95e+14 44 3.6 87.42 0.3060 0.5702 -0.5836 1.6162 -2.1978 -1.9222 1e+14 3
2006/04/24,22:34:46.29 43.2782 147.3722 35.00 4.5 E_OFF_HOKKAIDO 170;51 71;36 59;146 1.00e+15 29 4.0 75.59 -0.0186 0.3551 0.4489 -0.5588 0.6345 0.5774 1e+14 3
2006/04/24,23:42:52.44 37.2678 142.0878 35.00 3.5 E_OFF_FUKUSHIMA_PREF 144;286 70;25 -75;-125 4.41e+14 20 3.7 85.62 1.9919 1.5666 -1.5943 0.7847 -2.8829 -2.7766 1e+14 3
2006/04/25,08:05:02.39 45.4285 150.9118 30.00 4.2 KURILE_ISLANDS_REGION 36;171 68;30 111;49 5.34e+14 20 3.8 61.10 0.4738 1.1621 2.6723 -3.9268 -2.5007 3.4530 1e+14 2
2006/04/25,08:18:22.29 37.3673 138.8678 11.85 3.6 MID_NIIGATA_PREF 194;34 50;42 77;105 2.49e+14 5 3.6 79.93 -0.1883 1.0558 0.1916 -2.1046 0.4726 2.2929 1e+14 3
2006/04/25,10:55:10.58 24.2627 125.2167 28.10 3.9 NEAR_MIYAKOJIMA_ISLAND 40;290 66;53 41;149 4.56e+14 23 3.7 63.66 -3.9455 1.6437 0.1621 1.7380 -2.5263 2.2075 1e+14 3
2006/04/25,11:10:48.36 45.4278 150.9742 30.00 4.3 KURILE_ISLANDS_REGION 358;212 63;31 73;120 5.01e+14 14 3.8 56.85 0.1020 1.1385 -0.7873 -3.9640 -2.8120 3.8620 1e+14 2
2006/04/25,11:49:32.83 24.2490 125.2245 23.75 4.0 NEAR_MIYAKOJIMA_ISLAND 32;274 77;27 66;149 6.16e+14 20 3.8 82.34 -2.6466 2.6138 2.4603 0.3050 -4.3649 2.3417 1e+14 3
2006/04/25,13:16:18.27 29.4447 141.8220 49.00 4.8 NEAR_TORISHIMA_IS 86;195 69;50 -44;-152 2.14e+15 56 4.2 80.46 0.6271 -1.3816 -1.2683 0.2768 -0.7509 -0.9039 1e+15 2
2006/04/25,15:36:58.50 24.7752 122.0708 72.00 3.7 TAIWAN_REGION 338;74 80;58 -33;-168 9.35e+14 71 3.9 86.92 5.6254 6.0607 0.4044 -4.0481 5.0314 -1.5773 1e+14 2
