2007/01/08 11:30:55.94  37.3070 -121.6765   6.98  2.02   Md   79  60    5 0.08 NCSN   40192438
2007/01/09 22:16:21.18  37.3233 -122.1070   0.01  2.02   Md   17  62    2 0.08 NCSN   51177556
2007/01/09 22:33:42.85  36.9212 -121.4250   8.79  3.10   Md   79  29    8 0.09 NCSN   51177558
2007/01/10 03:25:58.88  36.4628 -121.0413   7.47  2.82   Md   78  58    6 0.06 NCSN   51177564
2007/01/10 08:08:56.55  36.5867 -121.1858   6.46  2.40   Md   68  32    1 0.06 NCSN   51177571
2007/01/10 08:11:38.08  36.5873 -121.1875   6.37  2.06   Md   63  33    1 0.06 NCSN   51177573
2007/01/10 20:50:03.66  36.8415 -121.3013   4.44  2.56   Md   70  37    3 0.07 NCSN   51177587
2007/01/10 23:05:32.93  37.3222 -122.1048   0.01  2.01   Md   19  75    2 0.09 NCSN   51177592
2007/01/12 09:55:14.53  36.7708 -121.4772   7.03  2.19   Md   50  34    2 0.09 NCSN   51177641
2007/01/17 17:43:22.25  37.1195 -121.5227   7.82  3.45   ML   83  38    1 0.06 NCSN   51177794
2007/01/18 20:30:05.72  37.3228 -122.1040   0.01  2.23   Md   30  56    2 0.08 NCSN   51177832
2007/01/22 08:04:16.58  36.3870 -121.2755  10.71  2.05   Md   52  47   15 0.12 NCSN   51177932
2007/01/22 16:01:47.76  37.8447 -121.9670  15.65  2.08   Md   64  59    3 0.11 NCSN   51177944
2007/01/25 20:40:43.74  37.3220 -122.1028   0.01  2.23   Md   31  46    2 0.08 NCSN   51178051
2007/01/26 02:36:07.04  37.2948 -121.6757   2.75  2.11   Md   85  56    4 0.06 NCSN   51178057
2007/01/26 20:06:19.86  36.8925 -121.6207   0.01  2.12   Md   24  47    3 0.27 NCSN   51178092
2007/01/29 13:23:12.99  37.1183 -121.5225   6.92  2.10   Md   87  74    1 0.07 NCSN   51178165
2007/01/29 21:19:31.94  36.5383 -121.1313   8.63  2.09   Md   50  42    6 0.06 NCSN   40193099
2007/01/31 13:02:12.69  37.6300 -121.8683   7.19  2.02   Md   65  31    4 0.13 NCSN   40193144
2007/02/02 20:19:24.76  36.9663 -121.6032   4.83  2.26   Md   69  24    2 0.10 NCSN   40193200
2007/02/02 21:12:00.34  36.5923 -121.0437   8.85  2.13   Md   43  45    2 0.10 NCSN   40193202
2007/02/03 13:05:26.32  36.9938 -121.4537   8.78  3.22   ML  108  53    4 0.09 NCSN   40193227
2007/02/04 11:33:44.70  36.8430 -121.5790   7.08  2.23   Md   71  45    3 0.10 NCSN   40193256
2007/02/12 18:43:02.50  36.7638 -121.2773   5.32  2.01   Md   62  74    6 0.10 NCSN   40193512
2007/02/13 21:20:48.74  37.3228 -122.1077   0.01  2.09   Md   20  76    2 0.08 NCSN   40193537
2007/02/14 09:24:23.67  36.5367 -121.1210   2.92  2.28   Md   63  50    5 0.06 NCSN   40193552
2007/02/14 14:45:08.11  36.0233 -121.5608  10.07  2.82   Md   49 178   19 0.14 NCSN   40193556
2007/02/14 21:37:44.52  36.5175 -121.1045  10.29  2.24   Md   45  47    3 0.06 NCSN   40193566
2007/02/15 00:12:32.56  36.7132 -121.3442   1.41  2.41   Md   55  38    0 0.11 NCSN   40193572
2007/02/15 22:45:57.67  37.3230 -122.1047   0.01  2.07   Md   37  31    2 0.11 NCSN   40193595
2007/02/15 22:48:26.03  36.8988 -121.6232   0.01  2.01   Md   17  68    3 0.06 NCSN   40193596
2007/02/16 04:29:51.07  37.8525 -121.7723  18.82  2.40   Md   53 143    5 0.08 NCSN   40193611
2007/02/16 10:42:32.92  36.5673 -121.0967   8.69  2.25   Md   44  34    5 0.07 NCSN   40193619
2007/02/18 01:56:44.19  36.8853 -121.6250   8.10  2.77   Md   73  65    3 0.09 NCSN   40193668
2007/02/20 20:54:00.86  37.4305 -121.7717  10.42  2.06   Md  101  35    3 0.09 NCSN   40193757
2007/02/21 19:17:28.49  36.8938 -121.6187   0.93  2.43   Md    8 159    3 0.04 NCSN   40193787
2007/02/21 22:21:56.28  37.1762 -121.9578   5.88  3.05   Md  118  49    2 0.18 NCSN   40193789
2007/02/22 22:26:10.71  37.3228 -122.1052   0.01  2.18   Md   16  77    2 0.08 NCSN   40193814
2007/02/23 08:28:08.33  36.4640 -121.0437   5.67  2.15   Md   52  58    5 0.05 NCSN   40193826
2007/02/23 20:38:28.40  36.8988 -121.6235   0.01  2.07   Md   24  98    3 0.09 NCSN   40193836
2007/02/23 23:46:15.06  37.8645 -122.2410  11.08  3.41   ML  102  20    1 0.17 NCSN   40193843
2007/02/24 05:05:52.62  37.8107 -121.9627  10.54  2.21   Md   78  60    6 0.11 NCSN   40193850
2007/02/25 05:34:31.85  37.8572 -122.2495   8.72  2.61   Md  123  14    0 0.18 NCSN   40193885
2007/02/25 10:37:21.43  36.9915 -121.4703   5.08  2.17   Md   87  48    4 0.08 NCSN   40193894
2007/02/25 15:15:03.10  36.4598 -121.0387   5.66  2.06   Md   56  58    4 0.06 NCSN   40193901
2007/02/25 17:02:27.48  37.3055 -121.0750   6.64  3.50   ML  111  62   22 0.14 NCSN   40193905
2007/02/26 00:45:43.78  37.3157 -121.0788   0.01  2.04   Md   53  78   15 0.41 NCSN   40193915
2007/02/27 21:33:45.22  36.8977 -121.6203   0.01  2.66   Md   33  62    3 0.08 NCSN   40193968
