> Shore Bin # 1897    Level 1
-80.587917   24.949972
-80.590833   24.947056
-80.609167   24.938722
-80.612917   24.942472
-80.612528   24.945389
-80.608778   24.944972
-80.61   24.95125
-80.6   24.94875
-80.596278   24.953333
-80.597917   24.957528
-80.5925   24.959556
-80.591667   24.962889
-80.585   24.962056
-80.581722   24.967111
-80.571667   24.962083
-80.565028   24.969583
-80.56   24.970361
-80.55125   24.985833
-80.553778   24.989167
-80.544611   24.998306
-80.5450110379985   25
-80.5282587528746   25
-80.532917   24.991611
> Shore Bin # 1897    Level 1
-97.580417   24.964194
-97.585889   24.959583
-97.58875   24.960833
-97.5875   24.962083
-97.58375   24.964167
-97.584611   24.971611
-97.582528   24.972056
-97.580417   24.964194
> Shore Bin # 1897    Level 1
-80.6225   24.957056
-80.628806   24.959139
-80.625444   24.962472
-80.622917   24.963306
-80.6225   24.957056
> Shore Bin # 1897    Level 1
-97.557944   24.955833
-97.562917   24.954167
-97.562917   24.954944
-97.558333   24.959556
-97.557944   24.955833
> Shore Bin # 1897    Level 1
-97.68125   24.953306
-97.683806   24.954139
-97.683778   24.955833
-97.68125   24.953306
> Shore Bin # 1897    Level 1
-97.58375   24.952528
-97.587083   24.953306
-97.587111   24.956667
-97.58375   24.952528
> Shore Bin # 1897    Level 1
-97.675389   24.9525
-97.677972   24.952472
-97.677972   24.955
-97.675417   24.955833
-97.675389   24.9525
> Shore Bin # 1897    Level 1
-97.662944   24.952444
-97.667972   24.953306
-97.667944   24.956611
-97.665833   24.957917
-97.662944   24.952444
> Shore Bin # 1897    Level 1
-97.612111   24.947444
-97.612111   24.949167
-97.609556   24.950806
-97.612111   24.947444
> Shore Bin # 1897    Level 1
-97.561278   24.944972
-97.56125   24.946639
-97.558806   24.947472
-97.561278   24.944972
> Shore Bin # 1897    Level 1
-97.659194   24.944556
-97.662083   24.945
-97.662056   24.946639
-97.658778   24.947472
-97.659194   24.944556
> Shore Bin # 1897    Level 1
-97.574611   24.944167
-97.578361   24.941222
-97.579583   24.943306
-97.579583   24.944111
-97.5775   24.949583
-97.574611   24.944167
> Shore Bin # 1897    Level 1
-97.604222   24.940389
-97.612944   24.940806
-97.612972   24.945
-97.604222   24.940389
> Shore Bin # 1897    Level 1
-80.788806   24.940028
-80.792139   24.940833
-80.792111   24.941639
-80.788806   24.940028
> Shore Bin # 1897    Level 1
-97.597111   24.939972
-97.602556   24.940361
-97.607944   24.949139
-97.608   24.951667
-97.602944   24.951667
-97.597111   24.939972
> Shore Bin # 1897    Level 1
-97.597944   24.938333
-97.605028   24.935417
-97.608333   24.930389
-97.612917   24.9325
-97.612917   24.938333
-97.609167   24.937056
-97.608361   24.940417
-97.597944   24.938333
> Shore Bin # 1897    Level 1
-80.782167   24.937472
-80.786667   24.936222
-80.787972   24.938306
-80.787972   24.940806
-80.783306   24.941222
-80.782167   24.937472
> Shore Bin # 1897    Level 1
-97.582111   24.942472
-97.585028   24.935389
-97.587083   24.937472
-97.587139   24.944111
-97.584222   24.946222
-97.582111   24.942472
> Shore Bin # 1897    Level 1
-97.600472   24.9325
-97.602944   24.929139
-97.602889   24.934111
-97.600472   24.9325
> Shore Bin # 1897    Level 1
-80.825417   24.933361
-80.8275   24.927917
-80.832139   24.929111
-80.831639   24.929583
-80.828361   24.93375
-80.825417   24.933361
> Shore Bin # 1897    Level 1
-80.782917   24.924167
-80.785417   24.924194
-80.785417   24.925778
-80.782917   24.924167
> Shore Bin # 1897    Level 1
-97.610444   24.924167
-97.617083   24.924972
-97.61625   24.925833
-97.614139   24.929583
-97.610444   24.924167
> Shore Bin # 1897    Level 1
-97.602917   24.925806
-97.611278   24.920833
-97.611278   24.9225
-97.606694   24.927111
-97.602917   24.925806
> Shore Bin # 1897    Level 1
-80.762917   24.920028
-80.766306   24.919972
-80.766306   24.921639
-80.762917   24.920028
> Shore Bin # 1897    Level 1
-80.771667   24.918722
-80.77625   24.919167
-80.776306   24.920778
-80.771278   24.920778
-80.771667   24.918722
> Shore Bin # 1897    Level 1
-80.81875   24.919111
-80.821306   24.918333
-80.821306   24.92
-80.81875   24.919111
> Shore Bin # 1897    Level 1
-80.824611   24.918333
-80.827944   24.919139
-80.827944   24.921667
-80.824611   24.918333
> Shore Bin # 1897    Level 1
-80.660472   24.923306
-80.665   24.917944
-80.670472   24.919167
-80.670472   24.922472
-80.666667   24.927917
-80.660472   24.923306
> Shore Bin # 1897    Level 1
-97.612917   24.92
-97.615861   24.917056
-97.617917   24.918333
-97.617944   24.92
-97.614972   24.922889
-97.612917   24.92
> Shore Bin # 1897    Level 1
-80.831278   24.917472
-80.834611   24.916667
-80.834611   24.918278
-80.831278   24.917472
> Shore Bin # 1897    Level 1
-80.747083   24.916611
-80.747083   24.918333
-80.744611   24.918333
-80.747083   24.916611
> Shore Bin # 1897    Level 1
-80.77625   24.916667
-80.780472   24.915806
-80.780472   24.918333
-80.77625   24.916667
> Shore Bin # 1897    Level 1
-80.650444   24.910861
-80.650444   24.912472
-80.647917   24.913306
-80.650444   24.910861
> Shore Bin # 1897    Level 1
-97.663778   24.910833
-97.666278   24.911667
-97.666278   24.912528
-97.663778   24.910833
> Shore Bin # 1897    Level 1
-97.752111   24.979139
-97.747917   24.975833
-97.750028   24.972944
-97.7425   24.977056
-97.743806   24.972472
-97.7375   24.96875
-97.736278   24.975806
-97.729167   24.977056
-97.727139   24.985806
-97.720861   24.98875
-97.717083   24.982444
-97.719167   24.972028
-97.706667   24.967917
-97.703333   24.962889
-97.698361   24.964583
-97.698306   24.96125
-97.694167   24.961278
-97.687944   24.955833
-97.687944   24.949167
-97.696222   24.945
-97.6925   24.940389
-97.677528   24.941222
-97.665   24.937111
-97.660833   24.931222
-97.657472   24.933778
-97.649167   24.92875
-97.643333   24.932889
-97.639639   24.928333
-97.650417   24.924139
-97.645861   24.910444
-97.6525   24.91875
-97.656722   24.917944
-97.667528   24.927889
-97.667944   24.921639
-97.674611   24.919139
-97.673778   24.903306
-97.67875   24.903333
-97.679194   24.895417
-97.685417   24.8975
-97.6875   24.907083
-97.692472   24.907083
-97.69875   24.901667
-97.698361   24.897889
-97.688333   24.900389
-97.692083   24.889972
-97.684194   24.887917
-97.680889   24.892056
-97.674583   24.886667
-97.674556   24.8825
-97.685   24.877944
-97.701722   24.88375
-97.696694   24.877056
-97.687917   24.874972
-97.690833   24.871222
-97.694611   24.871667
-97.693778   24.867528
-97.6975   24.864556
-97.705   24.864583
-97.708333   24.856222
-97.711278   24.858333
-97.709639   24.872472
-97.71375   24.875833
-97.712111   24.881667
-97.717917   24.889972
-97.717111   24.901667
-97.735444   24.904167
-97.72375   24.897472
-97.724222   24.890361
-97.734611   24.887472
-97.722944   24.879111
-97.722944   24.871611
-97.744611   24.861639
-97.743333   24.857111
-97.737528   24.859583
-97.732111   24.855806
-97.733333   24.852889
-97.743389   24.852861
-97.744556   24.847472
-97.739194   24.846222
-97.735   24.848722
-97.732111   24.844167
-97.735861   24.840417
-97.742917   24.843333
-97.736306   24.839167
-97.735833   24.835417
-97.742528   24.83875
-97.750444   24.832444
-97.741667   24.835417
-97.740028   24.824556
-97.734167   24.825389
-97.734194   24.822056
-97.728806   24.822472
-97.730861   24.817889
-97.73875   24.813306
-97.736639   24.810444
-97.725861   24.815389
-97.722556   24.820417
-97.719583   24.819111
-97.721278   24.813278
-97.718361   24.810389
-97.70925   24.812889
-97.707944   24.810806
-97.711278   24.809194
-97.708722   24.806639
-97.716694   24.802917
-97.721667   24.794528
-97.7325   24.79125
-97.74125   24.784167
-97.73   24.790417
-97.721694   24.786222
-97.717528   24.787917
-97.71625   24.784972
-97.727139   24.775833
-97.715444   24.777444
-97.720389   24.771639
-97.715389   24.769139
-97.73125   24.761639
-97.729222   24.757917
-97.718778   24.758333
-97.720861   24.752889
-97.727083   24.751639
-97.719611   24.750833
-97.719583   24.7225
-97.729583   24.695806
-97.722889   24.699139
-97.720833   24.704556
-97.719583   24.698306
-97.739611   24.678333
-97.735861   24.677056
-97.725056   24.684583
-97.719167   24.682861
-97.710833   24.687056
-97.709611   24.684972
-97.717083   24.679194
-97.716667   24.67625
-97.731278   24.671611
-97.724611   24.672472
-97.71625   24.660833
-97.715833   24.654583
-97.713306   24.661278
-97.708361   24.660417
-97.707944   24.6575
-97.710417   24.6375
-97.717917   24.621611
-97.722917   24.598333
-97.726278   24.594972
-97.724611   24.591639
-97.729611   24.575
-97.730417   24.552528
-97.741278   24.499167
-97.741278   24.486667
-97.745   24.489556
-97.765028   24.487889
-97.76875   24.490806
-97.762917   24.492472
-97.762111   24.498306
-97.771639   24.507917
-97.772111   24.502472
-97.774583   24.502472
-97.774583   24.540833
-97.770417   24.558306
-97.778361   24.559556
-97.81   24.54875
-97.820833   24.548722
-97.81375   24.556639
-97.818722   24.573306
-97.821667   24.553722
-97.824611   24.554139
-97.828778   24.564167
-97.836278   24.569139
-97.836278   24.575
-97.825861   24.581222
-97.843333   24.583694
-97.840417   24.575833
-97.84875   24.569972
-97.848778   24.566667
-97.838778   24.556667
-97.842083   24.549972
-97.839583   24.535861
-97.834167   24.544583
-97.83375   24.537472
-97.839194   24.53125
-97.847528   24.532861
-97.848361   24.53625
-97.842917   24.535028
-97.851278   24.553306
-97.855   24.557861
-97.860833   24.556194
-97.861278   24.550806
-97.857944   24.550833
-97.85375   24.535778
-97.866278   24.525
-97.865861   24.522056
-97.861694   24.522889
-97.860861   24.518694
-97.857917   24.518333
-97.8625   24.51125
-97.857528   24.51375
-97.844583   24.504111
-97.843361   24.492083
-97.825   24.512056
-97.823333   24.510444
-97.821667   24.51375
-97.809611   24.5175
-97.830889   24.501194
-97.852139   24.478306
-97.857111   24.463333
-97.851278   24.443333
-97.842944   24.435806
-97.843806   24.431639
-97.832528   24.418694
-97.797944   24.415
-97.814167   24.410417
-97.834222   24.414583
-97.827917   24.407472
-97.834639   24.399972
-97.829194   24.398722
-97.826222   24.394167
-97.830028   24.38875
-97.824194   24.392083
-97.816278   24.389167
-97.820417   24.380806
-97.814194   24.381222
-97.811667   24.372889
-97.805417   24.376639
-97.809194   24.369611
-97.816278   24.368333
-97.819639   24.356667
-97.814583   24.354167
-97.815   24.349583
-97.808389   24.353778
-97.810444   24.349139
-97.804611   24.349167
-97.803778   24.345833
-97.80875   24.342472
-97.808389   24.335417
-97.801694   24.339556
-97.795444   24.338306
-97.79875   24.3275
-97.795833   24.317083
-97.792972   24.317472
-97.790389   24.356611
-97.793778   24.370806
-97.78625   24.379111
-97.789194   24.390444
-97.788778   24.383333
-97.792944   24.384972
-97.791306   24.393333
-97.786306   24.393333
-97.786694   24.396278
-97.790389   24.396639
-97.784611   24.399972
-97.785444   24.404972
-97.778778   24.4125
-97.78125   24.421667
-97.772917   24.428333
-97.772111   24.436639
-97.767528   24.44375
-97.746694   24.45375
-97.744583   24.450806
-97.743778   24.442472
-97.748778   24.44
-97.747111   24.436667
-97.752111   24.430778
-97.748778   24.424972
-97.752056   24.339167
-97.750472   24.3225
-97.747917   24.321639
-97.744611   24.3075
-97.74875   24.308278
-97.753361   24.257917
-97.752139   24.269139
-97.748361   24.271222
-97.747083   24.2675
-97.75625   24.244167
-97.756278   24.229139
-97.761278   24.220806
-97.764583   24.185
-97.767917   24.175806
-97.77375   24.174111
-97.76875   24.165833
-97.769583   24.151667
-97.764583   24.1525
-97.771278   24.138333
-97.76875   24.128333
-97.772944   24.121639
-97.774556   24.108361
-97.772111   24.085806
-97.780861   24.082889
-97.7925   24.067083
-97.792083   24.072472
-97.797944   24.074139
-97.795833   24.07875
-97.792083   24.078333
-97.791667   24.074611
-97.79125   24.08
-97.786222   24.084194
-97.795806   24.080361
-97.797972   24.082444
-97.787111   24.095778
-97.789611   24.101639
-97.787889   24.105833
-97.797472   24.102917
-97.803389   24.092056
-97.805833   24.102917
-97.815028   24.10375
-97.816278   24.100833
-97.80875   24.099972
-97.808778   24.09
-97.80625   24.0875
-97.811306   24.079972
-97.809167   24.075417
-97.806694   24.077861
-97.802972   24.076639
-97.802083   24.063333
-97.805417   24.060833
-97.79125   24.049139
-97.790417   24.043333
-97.794556   24.033333
-97.804611   24.034972
-97.799167   24.027056
-97.793333   24.024556
-97.787111   24.043306
-97.787111   24.049167
-97.792111   24.055861
-97.789611   24.063278
-97.774611   24.069139
-97.772111   24.024944
-97.777667   23.982444
-97.773444   23.980583
-97.773472   23.976444
-97.785222   23.975639
-97.789778   23.969306
-97.784167   23.974139
-97.774194   23.974056
-97.7795   23.9655
-97.775028   23.943611
-97.775917   23.903139
-97.770873   23.889686
-97.770778   23.877972
-97.770111   23.897278
-97.767444   23.89475
-97.765833   23.875417
-97.75925   23.873111
-97.763389   23.850556
-97.759056   23.839861
-97.753389   23.838944
-97.755944   23.824
-97.749167   23.819528
-97.751694   23.807278
-97.74575   23.8035
-97.753528   23.793583
-97.7525   23.784
-97.755639   23.781
-97.77025   23.782361
-97.787694   23.770639
-97.782472   23.769833
-97.775   23.775694
-97.767361   23.773917
-97.761806   23.768083
-97.751833   23.766333
-97.734972   23.770611
-97.749361   23.554694
-97.757639   23.501417
-97.759333   23.419889
-97.762889   23.411361
-97.768528   23.414639
-97.766972   23.434056
-97.770278   23.433972
-97.771861   23.430472
-97.770222   23.418944
-97.77275   23.41375
-97.760889   23.406528
-97.764306   23.379667
-97.764417   23.340444
-97.768444   23.336333
-97.776861   23.339056
-97.766722   23.333861
-97.763417   23.328
-97.764333   23.276444
-97.767889   23.274222
-97.778556   23.276389
-97.765889   23.271417
-97.764417   23.228833
-97.760972   23.211944
-97.762   23.178806
-97.759222   23.16525
-97.755944   23.053056
-97.762083   23.050694
-97.766111   23.05575
-97.760917   23.062556
-97.761806   23.086694
-97.763444   23.068139
-97.768611   23.052444
-97.772806   23.049972
-97.779417   23.050806
-97.775167   23.04825
-97.760861   23.048139
-97.758583   23.04475
-97.760361   23.0005
-97.75675   22.965139
-97.761778   22.924389
-97.760083   22.892722
-97.771583   22.845667
-97.774194   22.844667
-97.772639   22.866278
-97.764333   22.888222
-97.766694   22.894167
-97.763417   22.905083
-97.767583   22.925083
-97.766   22.939528
-97.771944   22.930056
-97.7675   22.912528
-97.770917   22.904167
-97.766833   22.883083
-97.769777   22.874977
-97.774333   22.870472
-97.775889   22.8555
-97.786833   22.841944
-97.784222   22.828278
-97.789389   22.824944
-97.787611   22.811667
-97.792639   22.814111
-97.800111   22.7765
-97.809472   22.774028
-97.826056   22.76325
-97.8275   22.760861
-97.824444   22.757444
-97.840333   22.737556
-97.847861   22.713917
-97.854333   22.714083
-97.857806   22.723444
-97.868417   22.7275
-97.857222   22.719667
-97.856889   22.712333
-97.84825   22.712389
-97.843361   22.707528
-97.851806   22.686361
-97.864389   22.677333
-97.867722   22.668222
-97.884417   22.645528
-97.891111   22.5975
-97.880972   22.583167
-97.865167   22.573361
-97.859972   22.558167
-97.859361   22.580778
-97.854111   22.588806
-97.852667   22.612944
-97.848444   22.623361
-97.849889   22.627333
-97.850889   22.624861
-97.853306   22.627111
-97.853444   22.631194
-97.848472   22.634722
-97.844028   22.647472
-97.849333   22.650444
-97.842444   22.653194
-97.845889   22.655
-97.841833   22.667306
-97.845833   22.678056
-97.838222   22.67725
-97.835861   22.663944
-97.846833   22.617611
-97.853444   22.557139
-97.855083   22.500611
-97.850861   22.4665
-97.828361   22.360528
-97.804056   22.298
-97.783194   22.263028
-97.807   22.255
-97.787528   22.26075
-97.781778   22.258139
-97.792417   22.217194
-97.788278   22.178167
-97.7625   22.092111
-97.728194   22.00725
-97.717556   21.994611
-97.682194   21.936917
-97.622028   21.856583
-97.595778   21.812889
-97.560556   21.772778
-97.515639   21.728556
-97.470778   21.693389
-97.450722   21.672889
-97.383111   21.620806
-97.339194   21.591111
-97.333306   21.580917
-97.322389   21.570528
-97.327667   21.553333
-97.323417   21.528222
-97.325028   21.516694
-97.335944   21.493583
-97.343667   21.461139
-97.361806   21.427944
-97.363444   21.41825
-97.393861   21.372083
-97.4035   21.352333
-97.413111   21.312167
-97.421667   21.249944
-97.435556   21.251222
-97.437381   21.27358
-97.431556   21.285944
-97.429861   21.315306
-97.446611   21.356194
-97.435111   21.383333
-97.416139   21.4035
-97.412667   21.403583
-97.420194   21.405944
-97.419222   21.41025
-97.4125   21.413333
-97.414194   21.427
-97.407194   21.429861
-97.41275   21.430083
-97.413389   21.433833
-97.401361   21.447028
-97.39525   21.449528
-97.389167   21.458361
-97.386167   21.469806
-97.375444   21.479444
-97.373167   21.499056
-97.375833   21.506889
-97.38075   21.510667
-97.383194   21.521583
-97.378028   21.529083
-97.378611   21.525556
-97.376167   21.526083
-97.379306   21.536167
-97.387444   21.541694
-97.384   21.544306
-97.385361   21.547222
-97.389222   21.544
-97.389139   21.5495
-97.396917   21.557667
-97.412   21.568083
-97.418806   21.568556
-97.426583   21.580278
-97.441583   21.587167
-97.448806   21.59475
-97.447556   21.596972
-97.442722   21.595611
-97.4435   21.598389
-97.457056   21.5985
-97.461806   21.607722
-97.472944   21.616194
-97.495278   21.643472
-97.499111   21.657167
-97.505556   21.664111
-97.508583   21.673639
-97.525472   21.679778
-97.533667   21.692972
-97.541306   21.69625
-97.564583   21.738056
-97.571889   21.744861
-97.585694   21.746611
-97.589028   21.750861
-97.5895   21.759583
-97.600472   21.767667
-97.6085   21.78225
-97.622333   21.785333
-97.620083   21.795194
-97.626333   21.805333
-97.627222   21.819167
-97.633167   21.821278
-97.637417   21.828028
-97.636667   21.847417
-97.651667   21.860778
-97.657806   21.875056
-97.656639   21.886528
-97.664639   21.892611
-97.675   21.920806
-97.685528   21.920833
-97.691583   21.91725
-97.69525   21.918889
-97.694167   21.949972
-97.707639   21.970167
-97.718417   21.981528
-97.722667   21.981528
-97.723111   21.987583
-97.726556   21.987444
-97.725889   21.992194
-97.730111   21.995056
-97.738417   22.017528
-97.746528   22.026417
-97.76425   22.076806
-97.772583   22.080667
-97.77325   22.073028
-97.763167   22.065028
-97.762333   22.056556
-97.766472   22.048083
-97.749972   22.026806
-97.750722   22.013139
-97.736694   21.994056
-97.730306   21.979333
-97.730139   21.970889
-97.723917   21.959444
-97.716   21.956056
-97.721861   21.949611
-97.720056   21.929167
-97.698222   21.884667
-97.702528   21.871056
-97.701833   21.86325
-97.704444   21.860917
-97.700056   21.856306
-97.701972   21.848056
-97.711806   21.843083
-97.710861   21.837389
-97.716111   21.840944
-97.7175   21.836583
-97.706528   21.813083
-97.698472   21.808278
-97.701278   21.802611
-97.698222   21.793694
-97.691583   21.788833
-97.695222   21.78175
-97.689972   21.771333
-97.692611   21.763417
-97.687194   21.751333
-97.685   21.730278
-97.689278   21.718306
-97.682583   21.703861
-97.674139   21.661417
-97.662611   21.635722
-97.646028   21.628722
-97.653917   21.619361
-97.641944   21.626028
-97.636667   21.598861
-97.638361   21.589139
-97.628222   21.571444
-97.6265   21.560417
-97.610278   21.532583
-97.596194   21.523972
-97.591472   21.498806
-97.574083   21.471417
-97.559611   21.465722
-97.538167   21.466556
-97.520833   21.471583
-97.513833   21.481333
-97.511667   21.475056
-97.511167   21.481194
-97.507917   21.481722
-97.485889   21.455028
-97.484   21.447667
-97.491889   21.425556
-97.49875   21.421472
-97.501611   21.415889
-97.486   21.342444
-97.481722   21.334833
-97.474222   21.334139
-97.455778   21.324194
-97.436667   21.301667
-97.43525   21.285
-97.438778   21.269444
-97.441222   21.270167
-97.438306   21.251778
-97.434833   21.249278
-97.438028   21.245972
-97.440278   21.248639
-97.438472   21.244889
-97.434222   21.248972
-97.423639   21.249639
-97.420667   21.239861
-97.419028   21.205583
-97.399639   21.152972
-97.365667   21.095639
-97.366278   21.091167
-97.361611   21.087333
-97.336583   21.028417
-97.306639   20.972389
-97.308333   20.969139
-97.318806   20.966667
-97.327611   20.969889
-97.324167   20.965056
-97.329111   20.962278
-97.312333   20.963333
-97.311528   20.965889
-97.307778   20.964028
-97.31   20.967778
-97.304444   20.967722
-97.267778   20.889222
-97.238139   20.846306
-97.227556   20.835778
-97.224972   20.818194
-97.2185   20.802417
-97.221333   20.801917
-97.217861   20.801306
-97.203278   20.781472
-97.202667   20.766056
-97.190722   20.747917
-97.196167   20.733056
-97.201667   20.735972
-97.201833   20.747806
-97.202972   20.735139
-97.193472   20.72775
-97.19175   20.708972
-97.170722   20.663056
-97.124222   20.603111
-97.096028   20.577583
-97.092417   20.569917
-97.034111   20.510139
-96.995028   20.478111
-96.995972   20.475667
-97.035083   20.475833
-97.056611   20.472472
-97.056472   20.470056
-97.026167   20.474194
-97.010889   20.474194
-97.011472   20.471444
-96.988583   20.473056
-96.985889   20.470611
-96.97   20.443
-96.935639   20.399528
-96.856028   20.316222
-96.83075   20.297333
-96.814056   20.277833
-96.792806   20.259333
-96.789333   20.251083
-96.79825   20.248861
-96.788611   20.245861
-96.777722   20.230528
-96.788583   20.24875
-96.787194   20.251639
-96.78325   20.249583
-96.773778   20.233417
-96.74725   20.203583
-96.72425   20.181167
-96.710222   20.171583
-96.688139   20.138194
-96.610028   20.051306
-96.607861   20.046861
-96.613139   20.046194
-96.606639   20.046222
-96.592306   20.027389
-96.562028   19.999389
-96.564611   19.98825
-96.558583   19.974
-96.519056   19.924083
-96.479944   19.8815
-96.464333   19.868083
-96.454861   19.866389
-96.446806   19.858417
-96.445944   19.843222
-96.437667   19.827333
-96.437694   19.821417
-96.425694   19.803028
-96.416667   19.794639
-96.420861   19.783167
-96.407472   19.757333
-96.402389   19.757167
-96.402639   19.741778
-96.392389   19.728111
-96.393806   19.721528
-96.405056   19.707583
-96.3915   19.677694
-96.398   19.67625
-96.400333   19.670361
-96.397472   19.645667
-96.375028   19.608139
-96.379194   19.597083
-96.3785   19.573194
-96.363333   19.545306
-96.3275   19.506361
-96.324972   19.488194
-96.317444   19.478806
-96.312722   19.464056
-96.323361   19.449972
-96.322417   19.410806
-96.305722   19.370944
-96.311083   19.357194
-96.308389   19.339972
-96.298333   19.323806
-96.284861   19.310611
-96.295472   19.310056
-96.305889   19.31325
-96.297389   19.308944
-96.282472   19.309889
-96.263639   19.290611
-96.240306   19.273917
-96.218056   19.261611
-96.203   19.258806
-96.195444   19.253056
-96.180528   19.249278
-96.174889   19.236528
-96.175806   19.225
-96.166167   19.217278
-96.146194   19.210833
-96.137278   19.216944
-96.123861   19.207472
-96.125139   19.182778
-96.122222   19.176083
-96.1175   19.16975
-96.104083   19.164667
-96.094   19.150806
-96.094278   19.1465
-96.102056   19.139972
-96.106722   19.123667
-96.100222   19.1055
-96.103861   19.100556
-96.099972   19.102972
-96.078611   19.07575
-96.059889   19.064722
-96.038806   19.059917
-96.014694   19.059083
-95.984639   19.064167
-95.969889   19.052472
-95.966611   19
-95.957556   18.965028
-95.9375   18.930667
-95.939389   18.914972
-95.935083   18.905806
-95.904528   18.876833
-95.868222   18.854056
-95.823417   18.820972
-95.782972   18.800778
-95.745778   18.789222
-95.742472   18.785722
-95.745889   18.765778
-95.748278   18.761778
-95.7535   18.760833
-95.766806   18.77175
-95.775167   18.772556
-95.789333   18.788444
-95.801806   18.784194
