> Shore Bin # 1712, Level 1
-79.8888380255	-26.352635996
-79.8505378805	-26.3492790112
-79.867627985	-26.3388265812
-79.8880750744	-26.3517967498
-79.8888380255	-26.352635996
> Shore Bin # 1713, Level 1
-70.4737926299	-25
-70.4896620127	-25.0691996643
-70.5095750362	-25.0941481651
-70.5033951324	-25.112916762
-70.4637979706	-25.1367208362
-70.4379339284	-25.1941710536
-70.4371709773	-25.2533760586
-70.4588387884	-25.2941939422
-70.4496070802	-25.3675135424
-70.4975204089	-25.4071107042
-70.5187304494	-25.3924620432
-70.5325398642	-25.4788281071
-70.5783169299	-25.5037766079
-70.6300450141	-25.5046158541
-70.6537727932	-25.535896849
-70.6404974441	-25.5474937057
-70.6379797055	-25.6433203632
-70.6854352636	-25.6608682383
-70.6979476616	-25.7074845502
-70.687113756	-25.7450217441
-70.7058823529	-25.7729457542
-70.7312123293	-25.7775234607
-70.7245746548	-25.804150454
-70.7379262989	-25.8233005264
-70.7112230106	-25.8400854505
-70.6937514305	-25.9033340963
-70.6471351186	-25.9508659495
-70.6270695048	-25.9991607538
-70.6379797055	-26.0499732967
-70.6588082704	-26.059205005
-70.6530098421	-26.1300068666
-70.6704814221	-26.1392385748
-70.6720836194	-26.1716639963
-70.6554512856	-26.1841763943
-70.6720836194	-26.2008087282
-70.6454566262	-26.2483405814
-70.6771190967	-26.2899977111
-70.6371404593	-26.3083848325
-70.6263065537	-26.3425650416
-70.6600289921	-26.3579003586
-70.6742198825	-26.3878843366
-70.7003891051	-26.3875028611
-70.687113756	-26.4625009537
-70.7121385519	-26.5291065843
-70.6845960174	-26.5691615167
-70.7087815671	-26.5799954223
-70.7287708858	-26.6874952316
-70.7579156176	-26.7008468757
-70.7404440375	-26.7558556497
-70.7837796597	-26.7750057221
-70.8004119936	-26.8367284657
-70.8245975433	-26.8558022431
-70.8137636378	-26.8658731975
-70.836270695	-26.8783855955
-70.8112458991	-26.9050125887
-70.8213168536	-26.9141680018
-70.8012512398	-26.9424734874
-70.8129243915	-26.9583428702
-70.7920958267	-26.983291371
-70.8054474708	-27.0200656138
-70.8271152819	-27.0333409628
-70.8104066529	-27.0541695277
-70.8284122988	-27.0628671702
-70.8545815213	-27.0491340505
-70.8579385061	-27.0708781567
-70.844586862	-27.0791943236
-70.8500038148	-27.0896467536
-70.8671702144	-27.0800335698
-70.8546578164	-27.1132982376
-70.8767071031	-27.1362630655
-70.897535668	-27.1404592966
-70.9349965667	-27.1071183337
-70.9745937285	-27.1667048142
-70.9478904402	-27.2158388647
-70.9645990692	-27.2450598917
-70.9320973526	-27.3050278477
-70.9662775616	-27.370031281
-70.947051194	-27.3800259403
-70.8854047456	-27.5025558862
-70.9012741283	-27.5091935607
-70.8921187152	-27.5166704814
-70.9087510491	-27.5483329519
-70.9004348821	-27.6191348135
-70.9150835431	-27.6387426566
-70.9362935836	-27.6366826886
-70.9400320439	-27.6596475166
-70.974212253	-27.6579690242
-71.0008392462	-27.687113756
-71.0258640421	-27.6587319753
-71.0387579156	-27.6616311894
-71.036240177	-27.7292286564
-71.0812542916	-27.7750057221
-71.0862897688	-27.8249790188
-71.1137560082	-27.8567177844
-71.1054398413	-27.8883039597
-71.1429007401	-27.9458304723
-71.142137789	-28.0241855497
-71.1545738918	-28.042496376
-71.1445792325	-28.0817120623
-71.1854734112	-28.1049820706
-71.1871519036	-28.1174944686
-71.167925536	-28.1242084382
-71.1562523842	-28.2308690013
-71.1829556725	-28.2967116808
-71.1996643015	-28.3025101091
-71.1687647822	-28.3308918898
-71.1646448463	-28.357518883
-71.1946288243	-28.3800259403
-71.2137788968	-28.4558632792
-71.2458991379	-28.4695963989
-71.2612344549	-28.4600595102
-71.2679484245	-28.4775310903
-71.2529182879	-28.4816510262
-71.2763408865	-28.5000381476
-71.2579537652	-28.5066758221
-71.26131075	-28.5408560311
-71.3163195239	-28.5642023346
-71.2813000687	-28.6283665217
-71.2979324025	-28.6775768673
-71.3671320668	-28.7399862669
-71.3925383383	-28.8046082246
-71.49126421	-28.8533607996
-71.5204089418	-28.9133287556
-71.5062943465	-28.9508659495
-71.5262836652	-28.9849698634
-71.4937819486	-28.9808499275
-71.5012588693	-29.0358587015
-71.4854657816	-29.0383764401
-71.4804303044	-29.0600442512
-71.5037766079	-29.076676585
-71.4725719081	-29.0854505226
-71.4646372168	-29.102464332
-71.5071335927	-29.1416800183
-71.4905012589	-29.1674677653
-71.4945448997	-29.2008850233
-71.4670786603	-29.2233920806
-71.4716563668	-29.2479591058
-71.4174868391	-29.2662699321
-71.3447013046	-29.3249408713
-71.3312733654	-29.3441672389
-71.3429465171	-29.3983367666
-71.3271534295	-29.4008545052
-71.3266956588	-29.419546807
-71.3120469978	-29.4158846418
-71.3121232929	-29.4750133516
-71.3387502861	-29.4866865034
-71.3363088426	-29.5525291829
-71.2887769894	-29.6124971389
-71.3203631647	-29.6392004273
-71.3279163806	-29.7308308537
-71.3463035019	-29.7541771572
-71.3221179522	-29.7733272297
-71.3129625391	-29.8183413443
-71.2845807584	-29.8283360037
-71.2771038376	-29.9100480659
-71.3025101091	-29.9496452277
-71.3350118257	-29.9562829023
-71.3450064851	-29.9312581064
-71.3671320668	-29.9500267033
-71.353322652	-29.9787136645
-71.3733119707	-29.9646753643
-71.3900205997	-29.9921416037
-71.4196231022	-29.9967193103
-71.4155794614	-30
> Shore Bin # 1713, Level 1
-71.5928892958	-29.0408941787
-71.565880827	-29.0387579156
-71.5663385977	-29.0241855497
-71.5899900816	-29.0254062715
-71.5929655909	-29.038300145
