> Shore Bin # 1897, Level 1
-162.791515984	69.924010071
-162.750896468	69.9407034409
-162.749889372	69.9455252918
-162.704905776	69.9664301518
-162.688792248	69.9694819562
-162.689188983	69.9748226139
-162.673044938	69.9867246509
-162.661905852	69.988158999
-162.664682994	69.9917296101
-162.652353704	70
> Shore Bin # 1898, Level 1
-163.148577096	69.5019760433
-163.151995117	69.4621499962
-163.140154116	69.4565041581
-163.134813458	69.5426260777
-163.147417411	69.603479057
-163.128984512	69.6517891203
-163.10499733	69.6674143587
-163.107652399	69.6707408255
-163.125383383	69.6649423972
-163.135332265	69.6540474556
-163.155291066	69.6162355993
-163.148943313	69.5049973297
-163.148577096	69.5019760433
> Shore Bin # 1898, Level 1
-163.151567864	69.4432898451
-163.155413138	69.4336461433
-163.148485542	69.4274204623
-163.119707027	69.4285191119
-163.118577859	69.438315404
-163.144884413	69.433463035
-163.12776379	69.4442359045
-163.143327993	69.4478675517
-163.140611887	69.455039292
-163.150011444	69.4535744259
-163.151873045	69.4452124819
-163.151567864	69.4432898451
> Shore Bin # 1898, Level 1
-162.973647669	69.7723048753
-162.976455329	69.779110399
-162.990554665	69.7710841535
-162.991622797	69.7669642176
-162.983138781	69.7643396658
-162.970077058	69.7648584726
-162.973617151	69.7712672618
-162.973647669	69.7723048753
> Shore Bin # 1898, Level 1
-163.147966735	69.424399176
-163.144121462	69.4182040131
-163.137163348	69.4234836347
-163.1216907	69.4247653925
-163.126146334	69.4280308232
-163.144243534	69.4263828489
-163.147966735	69.424399176
> Shore Bin # 1898, Level 1
-162.933882658	69.7903105211
-162.940260929	69.7941252766
-162.952040894	69.7915922789
-162.946425574	69.7866788739
-162.932814527	69.7862516213
-162.932845045	69.7889677272
-162.933882658	69.7903105211
> Shore Bin # 1898, Level 1
-162.798840314	69.9186999313
-162.797375448	69.9250476844
-162.838422217	69.9014572366
-162.834088655	69.8957503624
-162.80390631	69.9161974517
-162.798840314	69.9186999313
> Shore Bin # 1898, Level 1
-162.667948425	69.9732967117
-162.66474403	69.9778439002
-162.674814984	69.9785152972
-162.678721294	69.9764705882
-162.669932097	69.9733882658
-162.667948425	69.9732967117
> Shore Bin # 1898, Level 1
-163.04228275	69.6460822461
-163.03431754	69.6416571298
-163.022079805	69.6446784161
-163.023880369	69.6484016175
-163.039658198	69.6477912566
-163.04228275	69.6460822461
> Shore Bin # 1898, Level 1
-163.068070497	69.6161440452
-163.063523308	69.6139772641
-163.038498512	69.6158083467
-163.052384222	69.6192263676
-163.064164187	69.617395285
-163.068070497	69.6161440452
> Shore Bin # 1898, Level 1
-163.049973297	69.6207827878
-163.036301213	69.616754406
-163.026230259	69.6178835737
-163.042923629	69.6232547494
-163.050370031	69.6220950637
-163.049973297	69.6207827878
> Shore Bin # 1898, Level 1
-163.006942855	69.8008392462
-163.01014725	69.8054779889
-163.014267185	69.802121004
-163.008133059	69.800717174
-163.006942855	69.8008392462
> Shore Bin # 1898, Level 1
-163.123186084	69.4170443275
-163.126756695	69.4208590829
-163.137621118	69.4205233845
-163.126787213	69.4148775463
-163.123186084	69.4170443275
> Shore Bin # 1898, Level 1
-162.948439765	69.8317235065
-162.955336843	69.8343175402
-162.966353857	69.827878233
-162.952285039	69.8315709163
-162.948439765	69.8317235065
> Shore Bin # 1898, Level 1
-163.086045624	69.6979629206
-163.093339437	69.6972610056
-163.094956893	69.6917067216
-163.085130083	69.6972915236
-163.086045624	69.6979629206
> Shore Bin # 1898, Level 1
-162.664682994	69.9842526894
-162.671519036	69.9855039292
-162.674082551	69.9809872587
-162.662821393	69.9833371481
-162.664682994	69.9842526894
> Shore Bin # 1898, Level 1
-163.082261387	69.6113221942
-163.080979629	69.6073853666
-163.072190433	69.6086671244
-163.081345846	69.6116578927
-163.082261387	69.6113221942
> Shore Bin # 1898, Level 1
-163.095597772	69.6005188067
-163.096635386	69.5961242084
-163.087296864	69.5987487602
-163.093797208	69.6009155413
-163.095597772	69.6005188067
> Shore Bin # 1898, Level 1
-162.876844434	69.8706340124
-162.867170214	69.8684672313
-162.86677348	69.8718852522
-162.874952316	69.8714579995
-162.876844434	69.8706340124
> Shore Bin # 1898, Level 1
-162.712718395	69.8859235523
-162.716350042	69.8832074464
-162.707591363	69.8798504616
-162.711253529	69.8859540703
-162.712718395	69.8859235523
> Shore Bin # 1898, Level 1
-162.924910353	69.7925688563
-162.926009003	69.7967498283
-162.93369955	69.7938811322
-162.926405737	69.7925688563
-162.924910353	69.7925688563
> Shore Bin # 1898, Level 1
-162.839978637	69.8867780575
-162.845349813	69.8841229877
-162.838239109	69.8840924697
-162.838452735	69.8867475395
-162.839978637	69.8867780575
> Shore Bin # 1898, Level 1
-162.865186542	69.8748760204
-162.857282368	69.8743877317
-162.859296559	69.877317464
-162.864576181	69.8757915618
-162.865186542	69.8748760204
> Shore Bin # 1898, Level 1
-162.968215457	69.7623254749
-162.979629206	69.7633630884
-162.969314107	69.7611963073
-162.968215457	69.7623254749
> Shore Bin # 1898, Level 1
-162.928114748	69.8441138323
-162.932906081	69.847409781
-162.932021057	69.8424658579
-162.928114748	69.8441138323
> Shore Bin # 1898, Level 1
-162.911482414	69.8500343328
-162.923292897	69.8525978485
-162.914412146	69.8484168765
-162.911482414	69.8500343328
> Shore Bin # 1898, Level 1
-163.033951324	69.6227969787
-163.027664607	69.6233157855
-163.033371481	69.6234988937
-163.033951324	69.6227969787
> Shore Bin # 1898, Level 1
-163.018326085	69.6148317693
-163.024551766	69.6146791791
-163.019180591	69.6143434806
-163.018326085	69.6148317693
> Shore Bin # 1898, Level 1
-163.032791638	69.6246280613
-163.027939269	69.6255741207
-163.033218891	69.6250247959
-163.032791638	69.6246280613
> Shore Bin # 1898, Level 1
-163.022354467	69.6174868391
-163.025925078	69.6161135271
-163.02137789	69.6173037308
-163.022354467	69.6174868391
> Shore Bin # 1898, Level 1
-162.88657969	69.8557106889
-162.899885557	69.8567177844
-162.887800412	69.8551003281
-162.88657969	69.8557106889
> Shore Bin # 1898, Level 1
-163.104661631	69.5956664378
-163.097581445	69.5945677882
-163.103562982	69.5956664378
-163.104661631	69.5956664378
> Shore Bin # 1898, Level 1
-162.882551308	69.8646219577
-162.890150301	69.8649576562
-162.883741512	69.8629129473
-162.882551308	69.8646219577
> Shore Bin # 1898, Level 1
-163.14259556	69.4172274357
-163.135454337	69.4154573892
-163.142076753	69.4176546883
-163.14259556	69.4172274357
> Shore Bin # 1898, Level 1
-163.034744793	69.6262455177
-163.026352331	69.6272831312
-163.035538262	69.6266727703
-163.034744793	69.6262455177
> Shore Bin # 1898, Level 1
-163.033920806	69.6144350347
-163.027878233	69.6160830091
-163.036179141	69.6144045167
-163.033920806	69.6144350347
> Shore Bin # 1898, Level 1
-163.022537575	69.6261539635
-163.025925078	69.6245670253
-163.020675975	69.6251773861
-163.022537575	69.6261539635
> Shore Bin # 1898, Level 2
-162.226657511	69.6008239872
-162.249179828	69.6063782712
-162.265568017	69.6150148775
-162.268619821	69.639734493
-162.260288396	69.6352788586
-162.23166247	69.632776379
-162.212222477	69.625818265
-162.196932937	69.6077821012
-162.200289921	69.6025024796
-162.212497139	69.5997253376
-162.226657511	69.6008239872
> Shore Bin # 1898, Level 2
-162.73417258	69.8097199969
-162.738048371	69.8200045777
-162.73026627	69.8241550317
-162.700267033	69.8277866789
-162.690562295	69.8241550317
-162.694438087	69.8133211261
-162.702220188	69.8091706722
-162.71888304	69.8072175174
-162.73417258	69.8097199969
> Shore Bin # 1898, Level 2
-162.151125353	69.827206836
-162.16443122	69.8377660792
-162.161104753	69.8427710384
-162.133333333	69.8502784771
-162.135835813	69.8472266728
-162.116121157	69.8402685588
-162.114991989	69.8338902876
-162.137209125	69.8275120165
-162.151125353	69.827206836
> Shore Bin # 1898, Level 2
-162.293339437	69.5552910658
-162.313603418	69.5863889525
-162.310276951	69.591668574
-162.299717708	69.5938963912
-162.262485695	69.5786068513
-162.248599985	69.5597161822
-162.25195697	69.554711223
-162.277775235	69.5513847562
-162.293339437	69.5552910658
> Shore Bin # 1898, Level 2
-162.836957351	69.556115053
-162.841107805	69.5677729458
-162.833600366	69.5716792554
-162.798321508	69.564446479
-162.780560006	69.5641718166
-162.773601892	69.5591668574
-162.779156176	69.5544365606
-162.835553521	69.5538872358
-162.836957351	69.556115053
> Shore Bin # 1898, Level 2
-162.51029221	69.7947356374
-162.521675441	69.7975127794
-162.5266804	69.8036163882
-162.518898299	69.8074921798
-162.493049516	69.8072175174
-162.48471809	69.802792401
-162.488044556	69.7977874418
-162.51029221	69.7947356374
> Shore Bin # 1899, Level 2
-161.856931411	69.7116655222
-161.864438849	69.730281529
-161.861112383	69.7474937057
-161.848874647	69.7622339208
-161.83666743	69.7652857252
-161.817227436	69.7580529488
-161.813595789	69.7511253529
-161.811123827	69.7147173266
-161.815548943	69.7038834211
-161.825558862	69.7002822919
-161.84805066	69.7061112383
-161.856931411	69.7116655222
> Shore Bin # 1899, Level 2
-161.508049134	69.9122301061
-161.511680781	69.9274891279
-161.494712749	69.9291676204
-161.473624781	69.9227893492
-161.47472343	69.9172350652
-161.490562295	69.9089036393
-161.505271992	69.9102769512
-161.508049134	69.9122301061
> Shore Bin # 1899, Level 2
-161.755062181	68
-161.779995422	68.0158388647
-161.773617151	68.0261234455
-161.714442664	68.0208438239
-161.696375982	68.0136110475
-161.672510872	68.009735256
-161.687708858	68
> Shore Bin # 1900, Level 2
-158.35834287	68.246677348
-158.385839628	68.2572365911
-158.389990082	68.269718471
-158.384161135	68.2741741054
-158.359990845	68.279453727
-158.329991608	68.2827801938
-158.318059052	68.2805523766
-158.314152743	68.2683451591
-158.289158465	68.2485999847
-158.288883803	68.242496376
-158.292790112	68.2374914168
-158.306675822	68.2352635996
-158.323338674	68.2352635996
-158.345281147	68.2405432212
-158.35834287	68.246677348
> Shore Bin # 1902, Level 2
-154.235843442	69.6130617227
-154.225284199	69.6294499123
-154.211398489	69.6380560006
-154.188326848	69.6386053254
-154.169985504	69.6458381018
-154.155001144	69.6474860761
-154.141115435	69.6458381018
-154.13806363	69.639734493
-154.144991226	69.6352788586
-154.188601511	69.6294499123
-154.210269322	69.6102845808
-154.22137789	69.6072327764
-154.23166247	69.6102845808
-154.235843442	69.6130617227
> Shore Bin # 1902, Level 2
-154.125825895	69.9374990463
-154.131105516	69.957488365
-154.12417792	69.9619439994
-154.090272374	69.9708247501
-154.063050278	69.9716792554
-154.062775616	69.9583428702
-154.084992752	69.9389028763
-154.101106279	69.9311207752
-154.114717327	69.9299916075
-154.123323415	69.9341725795
-154.125825895	69.9374990463
> Shore Bin # 1902, Level 2
-154.463874266	69.7461203937
-154.486396582	69.7516746777
-154.491401541	69.7572289616
-154.468055238	69.7680628672
-154.443884947	69.7633325704
-154.441382467	69.7508201724
-154.452491035	69.747768368
-154.463874266	69.7461203937
> Shore Bin # 1902, Level 2
-154.09500267	69.6599984741
-154.084992752	69.6686045624
-154.064179446	69.671107042
-154.068055238	69.6605477989
-154.094453346	69.6558480201
-154.09500267	69.6599984741
> Shore Bin # 1903, Level 2
-152.779430838	68.2172274357
-152.74415198	68.2444495308
-152.734996567	68.2613870451
-152.705821317	68.2616617075
-152.698893721	68.2658426795
-152.711680781	68.280827039
-152.698619059	68.2963912413
-152.675272755	68.3013962005
-152.628061341	68.3049973297
-152.631113146	68.2994430457
-152.666941329	68.2919356069
-152.673899443	68.287785153
-152.672495613	68.2580605783
-152.724711986	68.2166781109
-152.750835431	68.2058442054
-152.777782864	68.2019378958
-152.782787823	68.2127718013
-152.779430838	68.2172274357
> Shore Bin # 1903, Level 2
-153.769161517	69.6691538872
-153.781399252	69.6861219196
-153.769436179	69.6955519951
-153.769436179	69.7072098878
-153.742763409	69.7105668727
-153.725825895	69.7025101091
-153.72277409	69.6833447776
-153.73806363	69.6683299001
-153.751125353	69.6652780957
-153.765011063	69.6669565881
-153.769161517	69.6691538872
> Shore Bin # 1904, Level 2
-151.05195697	69.8286106661
-151.085008011	69.8263828489
-151.098893721	69.8283360037
-151.101121538	69.8344396124
-151.093339437	69.8388952468
-151.062485695	69.8416723888
-151.027786679	69.8502784771
-151.017776761	69.8469520104
-151.019455253	69.8405432212
-151.03666743	69.8327916381
-151.05195697	69.8286106661
> Shore Bin # 1904, Level 2
-151.25444419	69.8961165789
-151.278339818	69.9069504845
-151.28471809	69.9175097276
-151.263599603	69.9238879988
-151.244159609	69.9238879988
-151.224170291	69.9172350652
-151.215838865	69.9060959792
-151.217486839	69.8997177081
-151.24055848	69.8955672541
-151.25444419	69.8961165789
> Shore Bin # 1905, Level 2
-148.985549706	69.7794460975
-148.986953536	69.7955596246
-148.965285725	69.8016632334
-148.949721523	69.8016632334
-148.942488746	69.7847257191
-148.960555428	69.7772182803
-148.977767605	69.7780422675
-148.985549706	69.7794460975
> Shore Bin # 1907, Level 1
-144.538918135	70
-144.561684596	69.9887388418
-144.630075532	69.9695429923
-144.691752499	69.9670710307
-144.731700618	69.9695735103
-144.793347066	69.9804379339
-144.865064469	69.9879148547
-144.865186542	69.9854123751
-144.842542153	69.9825131609
-144.846784161	69.9754024567
-144.873365377	69.9737239643
-144.906660563	69.9645380331
-144.955062181	69.9645685512
-144.963485161	69.959563592
-144.988357366	69.9754024567
-144.998397803	69.9754024567
-144.998458839	69.9795529107
-145.016678111	69.9831540398
-145.173235676	69.9918211643
-145.202563516	69.9974670024
-145.199114977	69.9925230793
-145.219623102	69.9942931258
-145.267902647	69.9917296101
-145.292347601	69.9837644007
-145.299336233	69.9876401923
-145.247974365	69.9970092317
-145.247486076	70
> Shore Bin # 1908, Level 1
-142	69.7990081636
-142.018341344	69.8029144732
-142.02667277	69.797909514
-142.027496757	69.8091401541
-142.007660029	69.8141451133
-142.003479057	69.8229343099
-142.028381781	69.823697261
-142.030121309	69.8287632563
-142.055054551	69.8262302586
-142.055939574	69.834134432
-142.069245441	69.8358434424
-142.065125505	69.8395666438
-142.106813153	69.8370946822
-142.12823682	69.8495765621
-142.238345922	69.8479591058
-142.25256733	69.8616617075
-142.266727703	69.8612649729
-142.262485695	69.8641641871
-142.284275578	69.872495613
-142.276707103	69.8837262531
-142.294956893	69.8845502403
-142.308537423	69.8895857176
-142.328404669	69.882902266
-142.347570001	69.8891584649
-142.346654459	69.8912336919
-142.339330129	69.8899824521
-142.336797131	69.9104295415
-142.361638819	69.9104295415
-142.368291752	69.9129320211
-142.391790646	69.9095445182
-142.409246967	69.9132982376
-142.40015259	69.9162890059
-142.404180972	69.9124742504
-142.39844358	69.9129320211
-142.370916304	69.9274891279
-142.371831846	69.9312428473
-142.41669337	69.9303883421
-142.41669337	69.9353933013
-142.431708248	69.9370717937
-142.441687648	69.9320668345
-142.440833143	69.9366750591
-142.463324941	69.9454032197
-142.483527886	69.9487602045
-142.500953689	69.9466544594
-142.49079118	69.9507743954
-142.512581064	69.9558709087
-142.503303578	69.9653925383
-142.495124743	69.9671015488
-142.446784161	69.955413138
-142.450110628	69.9604180972
-142.528450446	69.9779049363
-142.518318456	69.9645685512
-142.540138857	69.9603875792
-142.58002594	69.9603875792
-142.595040818	69.9529106584
-142.584298466	69.9583123522
-142.592538338	69.965819791
-142.581734951	69.9637140459
-142.579171435	69.9716792554
-142.579293507	69.9816281376
-142.590859846	69.9849546044
-142.565102617	69.9879148547
-142.55335317	69.9820248722
-142.550942245	69.9849851225
-142.583199817	70
> Shore Bin # 1908, Level 1
-142.125825895	69.8500038148
-142.10748455	69.8442053864
-142.105012589	69.8378881514
-142.069153887	69.8441443503
-142.080079347	69.8437170977
-142.071625849	69.8470740826
-142.101777676	69.8487220569
-142.105043107	69.8512245365
-142.125154498	69.8504310674
-142.125825895	69.8500038148
> Shore Bin # 1908, Level 1
-142.292545968	69.9050278477
-142.151705196	69.8645914397
-142.120027466	69.8595559625
-142.292484932	69.9066758221
-142.292545968	69.9050278477
> Shore Bin # 1908, Level 1
-142.367681392	69.9283131151
-142.351720455	69.9229114214
-142.350041962	69.9253833829
-142.367559319	69.9300221256
-142.367681392	69.9283131151
> Shore Bin # 1908, Level 1
-142.08923476	69.8525062943
-142.061707485	69.8470740826
-142.063385977	69.8504310674
-142.085053788	69.8545815213
-142.08923476	69.8525062943
> Shore Bin # 1908, Level 1
-142	69.8373693446
-142.054993515	69.8479591058
-142.048493172	69.8428931106
-142.003479057	69.8337376974
-142	69.8341039139
> Shore Bin # 1908, Level 1
-142.0542916	69.8274814984
-142.044190127	69.8300144961
-142.046631571	69.832089723
-142.054261082	69.8300144961
-142.0542916	69.8274814984
> Shore Bin # 1908, Level 1
-142.440863661	69.9541618982
-142.415014878	69.9445792325
-142.425146868	69.9520866712
-142.440802625	69.9549858854
-142.440863661	69.9541618982
> Shore Bin # 1908, Level 1
-142.315861753	69.8908369574
-142.307621881	69.8908369574
-142.315892271	69.8916914626
-142.315861753	69.8908369574
> Shore Bin # 1908, Level 1
-142.414221408	69.9333180743
-142.405859464	69.9341725795
-142.414282444	69.9341725795
-142.414221408	69.9333180743
> Shore Bin # 1908, Level 1
-142.062623026	69.8449683375
-142.055970092	69.8441748684
-142.062470436	69.8458228428
-142.062623026	69.8449683375
> Shore Bin # 1908, Level 1
-142.017608911	69.8092011902
-142.011718929	69.8070649271
-142.016632334	69.8095979248
-142.017608911	69.8092011902
> Shore Bin # 1908, Level 1
-142.022522316	69.8083161669
-142.018493935	69.8062104219
-142.022552834	69.8091706722
-142.022522316	69.8083161669
> Shore Bin # 1908, Level 1
-142.172457465	69.8516823072
-142.164187076	69.8508278019
-142.171663996	69.8520180056
-142.172457465	69.8516823072
> Shore Bin # 1908, Level 1
-142.04757763	69.8382848859
-142.041687648	69.836209659
-142.046814679	69.8387426566
-142.04757763	69.8382848859
> Shore Bin # 1908, Level 1
-142.054261082	69.8324864576
-142.049195087	69.8341954681
-142.054261082	69.8333104448
-142.054261082	69.8324864576
> Shore Bin # 1908, Level 1
-142.009246967	69.8099641413
-142.004272526	69.8091706722
-142.009277485	69.8108186465
-142.009246967	69.8099641413
> Shore Bin # 1908, Level 1
-142.075867857	69.8416418708
-142.067566949	69.8416418708
-142.075013352	69.8420691234
-142.075867857	69.8416418708
> Shore Bin # 1908, Level 1
-142.087647822	69.8399938964
-142.080903334	69.8408178836
-142.086701762	69.840390631
-142.087647822	69.8399938964
> Shore Bin # 1908, Level 1
-142.409277485	69.940794995
-142.386846723	69.9328908217
-142.408484016	69.9411917296
-142.409277485	69.940794995
> Shore Bin # 1908, Level 1
-142.305790799	69.9074692912
-142.294193942	69.9074998093
-142.305943389	69.9091477836
-142.305790799	69.9074692912
> Shore Bin # 1908, Level 1
-142.112611582	69.8566262303
-142.100831617	69.8558632792
-142.112703136	69.8574807355
-142.112611582	69.8566262303
> Shore Bin # 1908, Level 1
-142.040955215	69.8308079652
-142.02917525	69.829983978
-142.040985733	69.8316624704
-142.040955215	69.8308079652
> Shore Bin # 1908, Level 1
-142.099244678	69.8541237507
-142.08923476	69.8549477378
-142.099305715	69.8550087739
-142.099244678	69.8541237507
> Shore Bin # 1908, Level 1
-142.554146639	69.979125658
-142.544319829	69.9783016709
-142.551735714	69.9803768978
-142.554146639	69.979125658
> Shore Bin # 1908, Level 1
-142.024231327	69.825772488
-142.017517357	69.8274814984
-142.024292363	69.8275120165
-142.024231327	69.825772488
> Shore Bin # 1909, Level 1
-140	69.6118104829
-140.07940795	69.6070191501
-140.118043793	69.6078736553
-140.205264363	69.5948424506
-140.322484169	69.589532311
-140.416235599	69.5904173342
-140.511848631	69.5978332189
-140.522438392	69.5973754482
-140.531563287	69.5915465019
-140.530098421	69.5979552911
-140.669535363	69.6065918975
-140.831464103	69.6312809949
-140.864301518	69.6316166934
-140.976119631	69.6434576944
-141.014236667	69.6490424964
-141.140428779	69.6781872282
-141.193743801	69.6846265354
-141.227679866	69.6830701152
-141.289356832	69.689875639
-141.301930266	69.6880140383
-141.303303578	69.6788586252
-141.266163119	69.685694667
-141.233997101	69.6799267567
-141.211413748	69.6808728161
-141.217608911	69.6656443122
-141.25178912	69.6448615244
-141.250934615	69.6309147784
-141.377737087	69.6349126421
-141.398764019	69.6427252613
-141.390310521	69.6443427176
-141.404470893	69.6476691844
-141.419363699	69.6590829328
-141.427847715	69.6580148013
-141.422903792	69.6638132296
-141.43556878	69.6812390326
-141.448874647	69.6852979324
-141.441916533	69.678736553
-141.454642557	69.6777904936
-141.476401923	69.7031815061
-141.518730449	69.7189288167
-141.534447242	69.7294575418
-141.552391852	69.7309224079
-141.58736553	69.7432211795
-141.597009232	69.7414206149
-141.617547875	69.7530174716
-141.645471885	69.7620202945
-141.659143969	69.7582665751
-141.65584802	69.7626001373
-141.669794766	69.7665064469
-141.675654231	69.7636377508
-141.674433509	69.7683070115
-141.687586786	69.772152285
-141.706141756	69.7752956435
-141.726558328	69.7713893339
-141.711268788	69.7776150149
-141.72933547	69.7799649042
-141.738612955	69.7864042115
-141.751430533	69.7816128786
-141.754757	69.7876249332
-141.768307012	69.7921110857
-141.849118791	69.7944914931
-141.856107424	69.797238117
-141.875791562	69.7907072557
-141.859891661	69.8003204395
-141.878202487	69.8044098573
-141.888822766	69.8026092927
-141.896025025	69.7941863127
-141.899107347	69.8012054627
-141.908201724	69.7967498283
-141.937193866	69.8051422904
-141.921812772	69.7964446479
-141.930296788	69.7904936294
-141.95101854	69.7931181811
-141.956908522	69.7991607538
-141.965758755	69.7953459983
-141.970000763	69.8016632334
-141.999969482	69.7990081636
-142	69.7990081636
> Shore Bin # 1909, Level 1
-141.709285115	69.7822232395
-141.612848096	69.758907454
-141.471671626	69.7071793698
-141.479697871	69.7140459297
-141.532402533	69.7345540551
-141.648432136	69.7727321279
-141.784573129	69.801388571
-141.884153506	69.8171969177
-141.915373465	69.8185702296
-141.866575113	69.81045243
-141.866788739	69.8080109865
-141.804867628	69.8004425116
-141.712489509	69.7836881056
-141.709285115	69.7822232395
> Shore Bin # 1909, Level 1
-141.468589303	69.7079728389
-141.466208896	69.7037308309
-141.443930724	69.6964065003
-141.407248035	69.6903639277
-141.402365148	69.6937209125
-141.393026627	69.6936903944
-141.370595865	69.6845349813
-141.358388647	69.6833752956
-141.386373693	69.6962844282
-141.421347372	69.7003128099
-141.439902342	69.6991226062
