       36  36.778788    3.503766     9.693    12534.6     2285.1     -421.2     86.1    108.9    120.6 2003  5 25  2 29  3.990 1.7     0     0   160   140  0.000  0.054   1
       37  36.792782    3.482570    13.224    11792.1     4618.9     3110.6     84.7     82.1     79.4 2003  5 25  2 29 54.700 2.0     0     0    75    62  0.000  0.035   1
       38  36.759244    3.562359    10.240    15743.8    -2385.0      126.0     54.7     75.2     62.2 2003  5 25  2 47 44.450 2.0     0     0   195   171  0.000  0.034   1
       39  36.804087    3.532457    12.475    16211.2     3245.1     2360.7     74.9     89.4     98.1 2003  5 25  2 54 27.420 3.0     0     0    72    55  0.000  0.031   1
       40  36.765908    3.579756     7.133    17449.3    -2610.8    -2980.8    121.4    148.8     99.2 2003  5 25  2 57 36.190 1.8     0     0   106   106  0.000  0.034   1
       41  36.777903    3.591945     9.741    19086.3    -2086.8     -373.3     33.7     48.5     31.5 2003  5 25  3  0 20.750 2.7     0     0   551   407  0.000  0.078   1
       42  36.778171    3.522332    10.116    13888.0     1324.5        2.5     56.6     72.9     66.3 2003  5 25  3  1 35.990 2.3     0     0   215   171  0.000  0.048   1
       43  36.776149    3.515296    10.346    13238.9     1478.5      232.0     67.8     87.1    101.9 2003  5 25  3  5 49.980 2.0     0     0   167   131  0.000  0.037   1
       44  36.773436    3.480424     9.030    10462.9     2922.4    -1083.4     74.5     71.2     71.6 2003  5 25  3  8 15.340 2.1     0     0   105    80  0.000  0.041   1
       45  36.773838    3.482199     9.718    10620.1     2873.4     -396.3     69.5     78.5    100.9 2003  5 25  3  8 38.390 2.5     0     0   119    91  0.000  0.035   1
       46  36.754455    3.516966     5.395    12054.1     -622.5    -4718.9     91.9     99.2    130.4 2003  5 25  3 10 46.220 1.8     0     0    32    25  0.000  0.029   1
       47  36.784234    3.515875     9.228    13770.5     2203.1     -886.0     96.8    123.4    148.5 2003  5 25  3 14 53.970 1.7     0     0   149   119  0.000  0.056   1
       48  36.781030    3.392697     9.103     4350.4     7896.7    -1010.5     97.8    100.9    142.2 2003  5 25  3 16  9.510 2.3     0     0    70    58  0.000  0.039   1
       49  36.777235    3.523432     9.814    13914.0     1183.9     -299.6     55.6     70.4     71.6 2003  5 25  3 17 17.530 2.4     0     0   203   164  0.000  0.036   1
       50  36.778737    3.490890    10.490    11567.0     2906.7      375.9     59.3     65.2     62.5 2003  5 25  3 25 36.220 2.4     0     0   152   132  0.000  0.040   1
       51  36.638199    3.430941     7.674    -1415.4    -7258.2    -2439.7     82.8    106.7     76.4 2003  5 25  3 26 18.960 0.9     0     0    19     8  0.000  0.020   1
       52  36.806424    3.494885    11.053    13538.4     5289.9      938.7     60.4     58.2     91.2 2003  5 25  3 36 13.040 1.4     0     0    98    65  0.000  0.027   1
       53  36.766550    3.528937    10.555    13681.1      -78.8      441.3     57.4     79.3     69.1 2003  5 25  3 38 48.520 1.5     0     0   161   137  0.000  0.041   1
       54  36.792621    3.476070    11.907    11295.5     4920.1     1793.5     69.0     61.9     85.5 2003  5 25  3 47 58.430 2.5     0     0   102    84  0.000  0.036   1
       55  36.791082    3.494957    10.348    12617.2     3858.1      234.1     74.0     84.2     91.6 2003  5 25  3 48 13.820 2.1     0     0   104   111  0.000  0.038   1
       56  36.849634    3.544570    14.338    19868.0     6897.0     4223.9    127.5    142.5    172.7 2003  5 25  3 56 13.050 2.7     0     0    44    35  0.000  0.027   1
       57  36.776262    3.514916     9.696    13217.2     1507.6     -417.8    123.9    128.6    131.1 2003  5 25  4  3 29.460 2.0     0     0   123   124  0.000  0.047   1
       58  36.781397    3.615501    15.102    21061.6    -2907.2     4987.8    173.0    193.1    148.7 2003  5 25  4  5  4.900 2.3     0     0    42    33  0.000  0.043   1
       59  36.777790    3.517958     9.008    13537.4     1501.8    -1105.4     91.5    109.4    123.9 2003  5 25  4 11 53.380 1.5     0     0   104    93  0.000  0.046   1
       60  36.767719    3.480871    10.244    10151.0     2368.3      130.5     75.3     91.4    121.6 2003  5 25  4 12 21.370 1.7     0     0   124   102  0.000  0.047   1
       61  36.849452    3.522367    10.741    18194.6     7959.6      627.1    137.7    136.3    210.9 2003  5 25  4 19 45.920 2.4     0     0    65    47  0.000  0.030   1
       62  36.780247    3.513912     9.787    13382.7     1927.4     -327.0     56.8     69.7     65.6 2003  5 25  4 24 41.870 1.8     0     0   171   148  0.000  0.035   1
       63  36.747571    3.423445     8.605     4631.7     3286.7    -1508.6     71.0     71.4     92.7 2003  5 25  4 38 44.180 2.0     0     0   173   147  0.000  0.046   1
       64  36.791033    3.521764     0.342    14622.1     2549.7    -9772.2    203.4    174.4    394.8 2003  5 25  4 40 19.150 2.2     0     0    10     8  0.000  0.030   1
       65  36.780435    3.513652     9.926    13374.5     1957.5     -187.8     62.5     74.5     68.7 2003  5 25  4 44  3.410 1.5     0     0   192   159  0.000  0.039   1
       66  36.778175    3.516532     9.851    13453.8     1607.0     -262.5     60.2     74.1     70.0 2003  5 25  4 47 56.610 1.8     0     0   183   160  0.000  0.039   1
       67  36.774424    3.527638     9.749    14059.3      717.6     -364.6     52.7     69.7     75.5 2003  5 25  4 49 11.040 1.4     0     0   228   188  0.000  0.040   1
       68  36.740804    3.530455     5.573    12240.4    -2549.9    -4540.3    108.9     98.7    120.3 2003  5 25  4 56 26.760 1.4     0     0    31    24  0.000  0.024   1
       69  36.779248    3.526057     9.284    14232.1     1243.6     -829.7     56.1     69.4     71.3 2003  5 25  5 12 32.120 2.5     0     0   220   183  0.000  0.045   1
