 138.525    37.487 2007      7      16    2.6  18.14      11      49
 138.494    37.369 2007      7      16    2.2  13.96      11      50
 138.578    37.475 2007      7      16    3.5  18.88      11      50
 138.629    37.536 2007      7      16    2.4  15.63      11      52
 138.592    37.495 2007      7      16    3.5  16.08      11      53
 138.571    37.453 2007      7      16    2.0  22.70      11      54
 138.630    37.515 2007      7      16    2.2  16.65      11      55
 138.702    37.562 2007      7      16    3.1  24.11      11      55
 138.588    37.497 2007      7      16    3.5  16.50      11      56
 138.589    37.496 2007      7      16    2.6  19.44      12       1
 138.562    37.537 2007      7      16    2.6  17.11      12       1
 138.625    37.526 2007      7      16    2.2  17.56      12       2
 138.530    37.493 2007      7      16    2.8  21.26      12       4
 138.627    37.515 2007      7      16    2.5  20.19      12       4
 138.544    37.429 2007      7      16    2.3  24.21      12       7
 138.549    37.529 2007      7      16    2.3  21.13      12      10
 138.552    37.508 2007      7      16    3.0  19.14      12      11
 138.530    37.394 2007      7      16    2.1  20.02      12      14
 138.545    37.513 2007      7      16    3.4  20.03      12      20
 138.542    37.452 2007      7      16    2.1  19.82      12      24
 138.596    37.515 2007      7      16    2.2  19.94      12      24
 138.494    37.390 2007      7      16    2.7  17.83      12      25
 138.561    37.419 2007      7      16    2.0  18.50      12      25
 138.624    37.505 2007      7      16    2.0  18.49      12      26
 138.609    37.518 2007      7      16    2.3  20.43      12      26
 138.583    37.468 2007      7      16    2.8  21.77      12      27
 138.563    37.535 2007      7      16    2.9  17.06      12      29
 138.516    37.425 2007      7      16    2.2  17.82      12      31
 138.542    37.549 2007      7      16    2.9  18.44      12      34
 138.643    37.387 2007      7      16    2.0  27.50      12      37
 138.573    37.505 2007      7      16    2.5  17.79      12      37
 138.522    37.489 2007      7      16    2.4  18.66      12      43
 138.541    37.452 2007      7      16    2.3  18.63      12      48
 138.481    37.382 2007      7      16    2.5  16.85      12      48
 138.437    37.412 2007      7      16    2.6  20.53      12      49
 138.531    37.490 2007      7      16    2.9  18.55      12      49
 138.567    37.444 2007      7      16    1.8  20.07      12      54
 138.494    37.383 2007      7      16    2.2  19.23      12      56
 138.461    37.441 2007      7      16    2.5  17.52      12      56
 138.572    37.495 2007      7      16    2.2  20.37      12      57
 138.604    37.507 2007      7      16    2.3  17.75      12      58
 138.581    37.467 2007      7      16    2.6  19.72      12      58
 138.499    37.481 2007      7      16    2.8  20.10      12      59
 138.544    37.517 2007      7      16    2.6  19.30      12      59
 138.541    37.394 2007      7      16    2.1  18.85      13       7
 138.494    37.472 2007      7      16    2.3  21.33      13       8
 138.559    37.503 2007      7      16    2.4  18.37      13       9
 139.350    36.654 2007      7      16    0.9   8.64      13      11
 138.548    37.495 2007      7      16    3.1  17.97      13      16
 138.428    37.404 2007      7      16    3.6  15.71      13      17
 138.562    37.512 2007      7      16    2.5  17.27      13      20
 138.589    37.474 2007      7      16    2.3  18.96      13      24
 139.349    36.651 2007      7      16    0.9   8.58      13      29
 138.491    37.372 2007      7      16    2.1  19.66      13      29
 138.563    37.492 2007      7      16    2.2  17.35      13      31
 138.554    37.436 2007      7      16    2.7  20.09      13      33
 138.493    37.463 2007      7      16    2.3  17.89      13      33
 138.490    37.489 2007      7      16    2.3  20.14      13      37
 138.510    37.409 2007      7      16    2.4  13.64      13      37
 138.720    37.362 2007      7      16    1.7  25.78      13      42
 138.468    37.368 2007      7      16    3.3  17.93      13      44
 138.499    37.481 2007      7      16    2.3  13.41      13      48
 138.569    37.492 2007      7      16    2.2  18.36      13      49
 138.571    37.463 2007      7      16    2.8  20.64      13      53
 138.575    37.480 2007      7      16    2.0  18.98      13      58
 138.527    37.431 2007      7      16    2.6  18.55      13      59
 138.639    37.565 2007      7      16    2.3  21.05      14       1
 140.472    38.065 2007      7      16    1.3   7.34      14       2
 138.570    37.512 2007      7      16    2.4  18.75      14       6
 138.637    37.514 2007      7      16    3.8  21.34      14       7
 138.491    37.491 2007      7      16    2.6  22.84      14       8
 138.515    37.416 2007      7      16    2.3  22.59      14      11
 138.554    37.455 2007      7      16    2.5  22.55      14      13
 138.492    37.426 2007      7      16    2.4  27.00      14      14
 138.549    37.495 2007      7      16    3.2  20.19      14      15
 138.555    37.521 2007      7      16    2.2  24.32      14      17
 139.350    36.652 2007      7      16    1.0   9.18      14      21
 138.637    37.519 2007      7      16    2.4  20.88      14      21
 138.591    37.483 2007      7      16    1.9  22.47      14      22
 138.557    37.454 2007      7      16    2.2  21.60      14      22
 138.562    37.490 2007      7      16    2.1  18.12      14      24
 138.511    37.400 2007      7      16    2.1  18.51      14      25
 138.429    37.408 2007      7      16    3.3  19.52      14      26
 138.481    37.479 2007      7      16    2.8  17.34      14      26
 138.558    37.498 2007      7      16    2.4  18.04      14      28
 138.557    37.495 2007      7      16    1.9  24.18      14      30
 138.609    37.575 2007      7      16    2.4  18.65      14      37
 138.634    37.494 2007      7      16    2.5  22.33      14      43
 138.464    37.426 2007      7      16    2.3  16.73      14      48
 138.584    37.546 2007      7      16    1.8  18.11      14      54
 138.454    37.380 2007      7      16    2.6  14.72      14      54
 138.577    37.443 2007      7      16    2.0  19.37      15       0
 138.567    37.513 2007      7      16    0.9  19.16      15       6
 138.951    37.134 2007      7      16    1.4  12.69      15       6
 138.601    37.471 2007      7      16    2.0  28.03      15       9
 138.556    37.420 2007      7      16    2.2  20.77      15      11
 138.616    37.479 2007      7      16    2.6  26.73      15      11
 138.643    37.494 2007      7      16    2.1  19.43      15      13
 138.466    37.388 2007      7      16    3.0  18.54      15      16
 138.562    37.461 2007      7      16    3.1  18.66      15      26
 139.919    37.134 2007      7      16    0.9   5.98      15      30
 138.553    37.497 2007      7      16    2.7  20.22      15      33
 138.644    37.504 2007      7      16    5.8  22.53      15      37
 138.630    37.480 2007      7      16    3.1  24.75      15      41
 138.640    37.481 2007      7      16    2.9  24.67      15      41
 138.642    37.527 2007      7      16    2.8  20.22      15      42
 138.637    37.523 2007      7      16    2.8  21.02      15      43
 138.458    37.499 2007      7      16    2.5  27.38      15      43
 138.613    37.499 2007      7      16    2.6  16.03      15      45
 138.659    37.522 2007      7      16    2.7  22.39      15      47
 138.629    37.483 2007      7      16    1.8  26.80      15      48
 138.963    37.330 2007      7      16    1.3   2.58      15      50
