  -1.2340509e+02   3.7349899e+01
  -1.2341312e+02   3.7348194e+01
  -1.2340549e+02   3.7343960e+01
  -1.2339976e+02   3.7345606e+01
  -1.2339963e+02   3.7346930e+01
  -1.2339608e+02   3.7348664e+01
  -1.2339666e+02   3.7351663e+01
  -1.2340154e+02   3.7351016e+01
  -1.2340496e+02   3.7349870e+01
  -1.2340509e+02   3.7349899e+01
