> break
-120.199493543506    40.2960349835415 
-120.199455542654    40.2960679832641 
> break
-120.199607546063    40.2960049821586 
-120.199574545441    40.2960519825265 
> break
-120.199334538875    40.296008985041 
-120.199270537723    40.2960459849479 
> break
-120.199301538253    40.2960379845791 
-120.199223537355    40.2961029848775 
> break
-120.199482543899    40.296066983218 
-120.19936354201    40.2961599839077 
> break
-120.199238538047    40.2961059850157 
-120.199149536642    40.2961779856367 
> break
-120.199428543208    40.2961249831936 
-120.199402542909    40.2961539836311 
> break
-120.199434543485    40.2961519826396 
-120.199400542817    40.2961859833075 
> break
-120.199383542033    40.2961599830084 
-120.199360541872    40.2961829831692 
> break
-120.199192537725    40.2961679851758 
-120.199143537265    40.2962059851288 
> break
-120.199166537426    40.2962069851749 
-120.199132536758    40.2962479852662 
> break
-120.199155537818    40.2962409849436 
-120.19912153715    40.296282985081 
> break
-120.196293513808    40.3000519870484 
-120.19629051367    40.300067987786 
-120.196264513371    40.3001009875085 
> break
-120.196245513394    40.3001299870467 
-120.196230513602    40.3001539872537 
-120.196215512911    40.3001749873224 
-120.196200513119    40.3001829876912 
> break
-120.196232513694    40.3001729872302 
-120.196216513856    40.3002009867222 
-120.19621551381    40.3002289871137 
-120.19621551381    40.3002459869979 
> break
-120.196207513441    40.3002049869066 
-120.196176512912    40.3002059878521 
> break
-120.196250514524    40.300208987091 
-120.196236514778    40.300221986791 
-120.196232514594    40.3002419868136 
-120.196225514271    40.3002619868362 
> break
-120.19596850782    40.300208989789 
-120.195946507705    40.3002329890967 
-120.195945507659    40.3002439896038 
> break
-120.196103511345    40.3002099880364 
-120.196103511345    40.3002319881513 
-120.196105511437    40.3002379884279 
-120.196109511622    40.3002459878973 
-120.196119512083    40.3002539873667 
-120.196127512452    40.300256987505 
-120.196137512013    40.3002579875511 
-120.196145512382    40.3002579875511 
> break
-120.196076510101    40.300215988313 
-120.196079511138    40.3002689880582 
> break
-120.196189513511    40.3002169874598 
-120.196154511898    40.3002199875981 
> break
-120.196195513788    40.3002369874824 
-120.196172512727    40.3002419877129 
> break
-120.196181513142    40.3002489871362 
-120.196172513627    40.3002749874354 
-120.196165513304    40.3002819868588 
-120.196156512889    40.3002869870893 
> break
-120.195960507451    40.3002489889349 
-120.195931507014    40.3002639896263 
> break
-120.195928506876    40.3002519899725 
-120.195921507452    40.3002759892802 
-120.195909506899    40.3002899899255 
-120.195899507338    40.3002999894872 
> break
-120.196210514479    40.3002689871589 
-120.196200514018    40.3002809868127 
-120.196170513534    40.3002949865588 
> break
-120.19607151077    40.3002789876198 
-120.19604551047    40.3002969884496 
> break
-120.196090511645    40.3002849878964 
-120.196089511599    40.3003179876189 
-120.196089511599    40.3003279871806 
> break
-120.196174513719    40.3003029869275 
-120.196172514526    40.30034898635 
> break
-120.196024510402    40.3003029887262 
-120.196023510356    40.3003299881721 
-120.196019510171    40.3003459880103 
-120.196008510563    40.3003569885174 
-120.196001510241    40.3003629878946 
> break
-120.195908506853    40.3003039896716 
-120.195908507752    40.3003249888409 
-120.195902507476    40.3003379894402 
-120.195892507015    40.3003449888636 
-120.195896508099    40.3003609896011 
-120.195903508421    40.3003749893471 
-120.195903508421    40.3003889890932 
-120.195902508375    40.300400988747 
-120.195902508375    40.3004159885391 
-120.195896508099    40.3004269890462 
-120.195882508352    40.3004329884234 
> break
-120.196072511715    40.3003069880112 
-120.196039511093    40.3003249879416 
> break
-120.196097511968    40.3003199877111 
-120.196104512291    40.300331987365 
-120.196104512291    40.3003489872493 
-120.196103513144    40.3003589868109 
> break
-120.196201514963    40.3003319864657 
-120.196196515632    40.3003689863726 
> break
-120.196223515978    40.3003539856811 
-120.196222515931    40.3003759857959 
> break
-120.196165514203    40.3003539865804 
-120.196113513605    40.3003849871101 
> break
-120.196205515148    40.3003689863726 
-120.196204516001    40.3003859862569 
-120.196195515586    40.3003959858186 
-120.196183515033    40.3004129857028 
-120.196121514873    40.3005029862543 
-120.196090514343    40.300537986069 
-120.196070514321    40.3005689856994 
-120.196057514621    40.3005739859299 
-120.196042513929    40.3005769860681 
-120.196021512961    40.3005759869214 
-120.195999512846    40.3005749868753 
-120.195982512063    40.3005779870135 
-120.195968512317    40.3005899866674 
-120.19594951234    40.3006009871744 
-120.195931511511    40.3006139868744 
-120.195897510843    40.3006229872893 
-120.195860510036    40.3006389880268 
-120.195838509922    40.3006569879572 
-120.195827509414    40.3006649874267 
> break
-120.196158513881    40.3003739866031 
-120.196113513605    40.3003989868562 
> break
-120.196157514734    40.3004339857716 
-120.196069514275    40.3005299865995 
> break
-120.19604251303    40.3005039871997 
-120.196028513284    40.3005239872223 
-120.1960115125    40.3005359868761 
-120.196002512085    40.3005409871066 
> break
-120.196059513814    40.300523986323 
-120.196031513422    40.3005549868527 
> break
-120.19589551075    40.3006369870353 
-120.19589551165    40.3006619872884 
-120.19589551165    40.3006749869883 
> break
-120.195870510497    40.3006479875423 
-120.195862511028    40.3006709877033 
-120.195845510244    40.3006879875876 
-120.195831510498    40.3006979871492 
-120.195813509668    40.3007029873797 
-120.195788509415    40.300729987725 
-120.195780509047    40.3007419873788 
-120.195765509254    40.3007489877015 
-120.195748508471    40.3007569880702 
> break
-120.195916511718    40.3006779871266 
-120.195907512203    40.3007049865726 
-120.195906512157    40.3007339870101 
> break
-120.195883511097    40.3006949870109 
-120.195872511489    40.3007159870796 
-120.195871511443    40.3007349870562 
-120.195863511973    40.3007509868943 
-120.195856511651    40.3007599873092 
> break
-120.195795509738    40.3007369880477 
-120.195795510637    40.3007779872397 
> break
-120.195750509462    40.3007849875623 
-120.195722509071    40.3008129879537 
> break
-120.195792510499    40.3007869876545 
-120.195785510176    40.3008079877232 
-120.195770510384    40.3008269876997 
-120.195756510638    40.3008509870074 
-120.195744510085    40.3008679868917 
> break
-120.195774509669    40.3007889877467 
-120.195743510039    40.300832987077 
> break
-120.195752510454    40.3008719870761 
-120.195726510155    40.3008899870065 
-120.19572250997    40.3008969873292 
> break
-120.195713509555    40.3008749872144 
-120.195690509395    40.3009139872135 
-120.195677509695    40.3009389874666 
-120.195663509049    40.3009589874893 
-120.195631508473    40.3009749873274 
-120.195616508681    40.3010019876727 
-120.195603508981    40.3010289871187 
-120.195595508613    40.3010389875797 
> break
-120.195671509418    40.3009279878589 
-120.195635508658    40.3009599875354 
> break
-120.195659508865    40.3009729872352 
-120.195644509073    40.3010039877649 
-120.19561950882    40.3010229877414 
> break
-120.19566050981    40.3010059869578 
-120.195654510433    40.3010559865647 
> break
-120.195646509165    40.301017987511 
-120.19564250988    40.301058986703 
> break
-120.195306500687    40.3010219903933 
-120.195311501816    40.3010679898158 
> break
-120.195632509419    40.3010239868882 
-120.195602508935    40.30106998721 
-120.195588509189    40.301106987117 
-120.195574509443    40.3011419869317 
-120.195569509213    40.301168987277 
-120.195557509559    40.3011869872074 
-120.195520508753    40.3012139875527 
> break
-120.195319502185    40.3010529900237 
-120.195345502484    40.3010889898845 
> break
-120.1953285026    40.3010779902768 
-120.195323503269    40.3011319891687 
> break
-120.195340503153    40.3010979894 
-120.195342503245    40.3011379894453 
> break
-120.194648485644    40.3010999957875 
-120.194620487051    40.3012929947916 
> break
-120.195546508153    40.3011119873474 
-120.195517507715    40.3011619878536 
> break
-120.195659510663    40.3011189867708 
-120.195639510641    40.3011439861245 
-120.195624510849    40.3011599868621 
> break
-120.195643510825    40.3011219869091 
-120.195611510249    40.30114498707 
-120.195599510596    40.3011709864699 
-120.195587510043    40.3011899864463 
-120.195578509628    40.3011949866768 
> break
-120.195570509259    40.3011279871857 
-120.195551508383    40.3011459871161 
-120.19554950919    40.3011669871848 
-120.195536508591    40.3011779867925 
-120.195521508799    40.3011879872535 
> break
-120.19526150131    40.3011419896296 
-120.195215500089    40.3011569903211 
-120.195204500481    40.3011679908282 
-120.195203500435    40.3011829906203 
-120.195202500389    40.3012039897897 
-120.195187500597    40.3012249898584 
-120.195189500689    40.3012439898349 
-120.195190501635    40.3012789896496 
> break
-120.195228500688    40.3011679899288 
-120.195254501887    40.301182989721 
> break
-120.195269501679    40.3011729901593 
-120.195292502739    40.3011789895366 
> break
-120.195314503753    40.3012019887981 
-120.195271502671    40.3011989895592 
-120.19524850161    40.3011959894209 
-120.195232501772    40.3011919901359 
-120.195227501542    40.3011849898132 
-120.195223501357    40.3011809905281 
> break
-120.194913493363    40.3012209932713 
-120.194999496428    40.3012949912865 
> break
-120.195496508546    40.3012219870221 
-120.195484507992    40.3012559867908 
-120.195458507693    40.3012849872283 
> break
-120.195178500182    40.3012259899045 
-120.19515850016    40.3012549903419 
-120.195152500782    40.3012899901567 
> break
-120.195516509468    40.301244987183 
-120.195461507832    40.3012889874126 
-120.19543350834    40.301319987043 
> break
-120.195460507786    40.3012489873674 
-120.195426507118    40.3012899874587 
-120.195416507556    40.3013079873891 
> break
-120.19462048795    40.3013149949064 
-120.194626488227    40.3013549949516 
-120.194620488849    40.3013749949742 
-120.194614488573    40.3013919948585 
> break
-120.195389507211    40.3013449872961 
-120.195358506681    40.3013689875031 
-120.195345506981    40.3013939877562 
-120.195334506474    40.3014149878248 
-120.195315506497    40.3014289875709 
> break
-120.19540250781    40.3013619871804 
-120.195367507096    40.3014119876865 
-120.195346507027    40.3014389871325 
-120.195331507235    40.3014479875474 
-120.195311506313    40.3014549878701 
-120.195298506613    40.3014629873396 
> break
-120.195338506658    40.3014179879631 
-120.195320506728    40.3014349878475 
-120.195301505852    40.3014489875935 
> break
-120.19534050765    40.3014509876857 
-120.195311506313    40.3014669875239 
-120.195285506014    40.3014839874082 
-120.195272506314    40.3014949879153 
> break
-120.195296506521    40.3014849874543 
-120.195278506591    40.3015019873387 
-120.195264505945    40.301518987223 
-120.195263505899    40.3015329878683 
-120.19525550643    40.3015409873378 
-120.195236505554    40.3015499877527 
> break
-120.195245505969    40.3015269875917 
-120.195216505531    40.3015439874761 
-120.195199505647    40.3015709878214 
-120.195197505555    40.301590987844 
-120.195174505394    40.3016099878205 
-120.195150504287    40.3016249876126 
-120.19512650408    40.3016439884884 
> break
-120.195261506706    40.3015529869916 
-120.19525550643    40.3015719869682 
-120.19522950613    40.3015759871525 
-120.195207505116    40.3015749880058 
> break
-120.195241506684    40.3015819874291 
-120.195204505877    40.3016019874517 
-120.195181505716    40.301614988051 
> break
-120.195207506016    40.3016129870595 
-120.195178505578    40.3016489878196 
-120.195156505463    40.30166698775 
-120.19512650498    40.3016789874039 
-120.195100504681    40.3017069877952 
> break
-120.195174505394    40.301618987336 
-120.195148505095    40.3016439875891 
-120.195119504657    40.3016619884189 
-120.195091504266    40.3016899879109 
-120.195088504127    40.3017059877491 
> break
-120.195147505948    40.3017209875413 
-120.195096505395    40.3017849877935 
> break
-120.195110506041    40.3017879870325 
-120.195061504681    40.3018379875386 
-120.195017504452    40.3018849879065 
> break
-120.195107505903    40.3018039868707 
-120.195080505557    40.3018629868924 
-120.195053506111    40.3019109873064 
-120.195012505121    40.3019359875595 
> break
-120.195392514543    40.3019109837091 
-120.195358514775    40.3019919838457 
-120.195360514867    40.3020199833377 
> break
-120.195067505857    40.3019139865453 
-120.195033506089    40.3019629870055 
-120.195013506066    40.3019999869124 
> break
-120.195067506757    40.3019529865445 
-120.195010505928    40.3020159867506 
> break
-120.194975505214    40.3020019870046 
-120.194936504315    40.3020269872576 
-120.194911504062    40.3020349876264 
-120.194876503348    40.3020609879256 
> break
-120.195024506573    40.3020189868889 
-120.195016506204    40.3020579859887 
-120.194978506251    40.302108986541 
-120.194923506414    40.302197986147 
> break
-120.195360514867    40.3020339830837 
-120.195364515951    40.3021099829898 
> break
-120.194939506252    40.3021929859165 
-120.194930506737    40.3022199862618 
-120.194897506115    40.3022349860539 
-120.194879505285    40.3022449865148 
> break
-120.194917506137    40.3022419863765 
-120.19485750517    40.302273986053 
> break
-120.19492450646    40.3022559861226 
-120.194875506    40.302311986006 
-120.194864506392    40.302334986167 
> break
-120.194935506967    40.3022759861452 
-120.194908507521    40.3023319860287 
> break
-120.194878506138    40.3022909859374 
-120.19484450547    40.3023429865357 
> break
-120.194877506092    40.3023159861904 
-120.194871506715    40.3023649857512 
-120.194859507061    40.3023989855199 
-120.19484450637    40.3024179854963 
> break
-120.194712502983    40.302341987389 
-120.194649500978    40.3023629874576 
> break
-120.194747503697    40.3023559871349 
-120.194735504043    40.3023979863731 
-120.194735504043    40.3024299869488 
-120.194736504989    40.3024649867635 
> break
-120.194672502038    40.3023699877803 
-120.194623500679    40.3023899878029 
> break
-120.194836506001    40.3023759862583 
-120.194819506117    40.3024439857955 
-120.194813506739    40.3024889851719 
-120.1948105075    40.3025379847327 
-120.194811507546    40.3025689852624 
> break
-120.19486750743    40.3023969854277 
-120.194857507868    40.3024699851954 
-120.194844508168    40.3025429849632 
-120.194839508837    40.3025959847083 
-120.194825509091    40.3026429841769 
> break
-120.194850507546    40.302451985265 
-120.194816506878    40.3024939854024 
> break
-120.194848509252    40.3025759846857 
-120.194850509344    40.3026229841543 
-120.194847510105    40.3026729837612 
-120.194841509829    40.3026849843143 
> break
-120.194726506326    40.3026119854459 
-120.194687506327    40.3027279853972 
> break
-120.19486951022    40.3026399840386 
-120.194839510636    40.3027169839908 
> break
-120.194893510427    40.3026429832776 
-120.194880510727    40.3026979831149 
> break
-120.194855510474    40.3026919837376 
-120.194853510382    40.3027279835985 
-120.194860511604    40.3027449834828 
> break
-120.194854511327    40.3027349830218 
-120.194858511512    40.3027819833898 
-120.194869512019    40.3028039826052 
-120.194894513171    40.3028329821434 
-120.194912514001    40.3028549822582 
> break
-120.194806510014    40.3027849835281 
-120.194771510199    40.3028479837341 
> break
-120.19489251218    40.302787982767 
-120.194922514462    40.3028579823965 
> break
-120.194752509323    40.3028149840116 
-120.194754510315    40.3028689838029 
-120.194772511145    40.3029039827182 
-120.194776511329    40.302938982533 
-120.194787511836    40.3029739823477 
-120.194828513726    40.3030189817241 
-120.194882516215    40.3031009810074 
-120.194901517091    40.3031259803612 
-120.194902517137    40.3031529807065 
-120.194905517275    40.3031679804986 
> break
-120.194854512227    40.3028159831584 
-120.194856512319    40.3028569823504 
> break
-120.194931513977    40.3028359822817 
-120.194931514877    40.3028829817503 
> break
-120.194885512756    40.3028489819816 
-120.19488951384    40.3029189816111 
> break
-120.194917514231    40.3028819817042 
-120.194942515384    40.3029469811032 
> break
-120.194895514117    40.3028859818886 
-120.194908514716    40.3029079820033 
-120.194910514808    40.3029409817259 
> break
-120.194944515476    40.3029019817267 
-120.194976516052    40.3029049809657 
-120.195009516674    40.3029249809883 
-120.195043518241    40.3029589798576 
> break
-120.195016516996    40.3029029808735 
-120.195043518241    40.3029279802273 
-120.195065519255    40.3029609799498 
-120.195067519347    40.302999979949 
-120.195085520177    40.3030399790949 
-120.1950925205    40.3030679785869 
-120.19510252186    40.3031019783556 
-120.195116522505    40.3031569781929 
> break
-120.194989516651    40.3029239809422 
-120.195004517342    40.3029479802499 
> break
-120.195130520453    40.302941979074 
-120.19518252195    40.3029809790731 
-120.195197522642    40.3030199781729 
-120.195192523311    40.3030629783564 
-120.195185523887    40.3030899778024 
> break
-120.194686509878    40.3029859838002 
-120.194715511215    40.3030359825078 
-120.194725511676    40.3030869821607 
-120.194728512714    40.3031359817215 
> break
-120.194762511583    40.3029909822321 
-120.194764513474    40.3031109814684 
> break
-120.195112521422    40.3030629792557 
-120.195129522205    40.3030869785634 
-120.195131522297    40.3031259785625 
-120.195133523289    40.3031649776623 
> break
-120.19521852361    40.3030649775493 
-120.195185523887    40.303136977271 
> break
-120.195206523956    40.3031089777789 
-120.195202524671    40.3031489778242 
> break
-120.195085521076    40.3031259785625 
-120.19510752209    40.3031629784695 
-120.19511252322    40.3031909779615 
-120.195129524004    40.3032129780764 
-120.195131524096    40.3032549773145 
> break
-120.194757513151    40.3031339816293 
-120.194759516841    40.3034029796401 
-120.194752517417    40.303463979754 
-120.194744517948    40.3035049798453 
> break
-120.194911517552    40.3031739798759 
-120.194918518774    40.3032189792523 
-120.19491451859    40.3032719789974 
> break
-120.195207524901    40.3031819775467 
-120.195182525548    40.3032319771535 
> break
-120.195221525547    40.3032169764621 
-120.195209525893    40.3032469769457 
-120.195186525732    40.3032699771066 
-120.195182592997    40.3032699771066 
> break
-120.195215526169    40.3032459768996 
-120.1952205264    40.3032829768065 
-120.19523852723    40.3033079761603 
> break
-120.195182525548    40.3032629767839 
-120.195182592997    40.3032699771066 
> break
-120.195182592997    40.3032699771066 
-120.195182525548    40.3032699771066 
> break
-120.195182592997    40.3032699771066 
-120.195183526493    40.303366976182 
> break
-120.19514052541    40.3033089771057 
-120.195169526747    40.3033639760437 
-120.195187527577    40.3034119755584 
> break
-120.195190527715    40.3033889762968 
-120.195203528314    40.3034509755575 
-120.195205529306    40.3034949748878 
> break
-120.195337531793    40.303448974566 
-120.19530753131    40.303500974265 
-120.195309532301    40.3035679737562 
-120.195310533247    40.3036069737553 
> break
-120.195116526103    40.3034749757645 
-120.195115526956    40.3035259754175 
-120.195116527901    40.3035539758088 
> break
-120.195145527439    40.3035269754636 
-120.195119528039    40.3035699756471 
-120.195113527763    40.3036079756001 
> break
-120.194945522717    40.3035279773083 
-120.194927522786    40.3035699774457 
-120.194926665732    40.3035802620925 
> break
-120.195287531287    40.3035399742642 
-120.195283532002    40.303575974125 
-120.195263531979    40.3036069737553 
> break
-120.194925522694    40.303575976823 
-120.194926665732    40.3035802620925 
> break
-120.195141528154    40.3035799752087 
-120.195110528524    40.3036259755305 
-120.19510652834    40.303671974953 
> break
-120.194926665732    40.3035802620925 
-120.19492652274    40.3035819770996 
> break
-120.194926665732    40.3035802620925 
-120.194933523962    40.3036059773065 
-120.194932523916    40.3036369769369 
-120.194928524631    40.3036799762211 
-120.194934524908    40.3037149760358 
-120.194943525322    40.3037299758279 
> break
-120.195133528685    40.3036159750695 
-120.195125529215    40.3036629745381 
-120.195128529354    40.3037079748138 
> break
-120.195313533385    40.3036209735014 
-120.195311534192    40.3036939732692 
> break
-120.195151529515    40.3036539750226 
-120.195130529446    40.3037109740528 
> break
-120.19517053039    40.3036709740076 
-120.195155530598    40.3037309740754 
> break
-120.194956525022    40.3037099758054 
-120.19495952606    40.3037709759192 
-120.194955526775    40.3038199754801 
> break
-120.195192532304    40.3037579735214 
-120.19520353371    40.3038919725037 
-120.195226536569    40.3040409712782 
-120.195270539497    40.3042089700292 
-120.19527454148    40.3043709685036 
-120.195271542241    40.3044709677174 
-120.195283543693    40.3045389672546 
-120.195285544685    40.3045889668615 
-120.195287544777    40.3046269668146 
> break
-120.19494652636    40.3038279758488 
-120.194948527352    40.3038779754557 
-120.194950527444    40.3039059749477 
> break
-120.195183534587    40.3039759718793 
-120.195187535671    40.3040569720158 
> break
-120.194759525834    40.3041419750347 
-120.19477852671    40.3042009741571 
-120.19480152777    40.3042499737178 
-120.194814528369    40.3042719738326 
-120.194856530305    40.3043129730247 
> break
-120.195159537078    40.3042279709051 
-120.195228539359    40.3043119693812 
-120.195258540742    40.3043559687115 
> break
-120.194827529868    40.304302973463 
-120.194853530167    40.3043409725167 
> break
-120.194833530144    40.3043379732777 
-120.194859531343    40.3043719730463 
-120.194900532333    40.3044059719157 
> break
-120.194872531942    40.3044059719157 
-120.194910533694    40.304446972007 
> break
-120.194890532772    40.304433972307 
-120.19491653397    40.3044839710146 
> break
-120.195313545076    40.3045889668615 
-120.195324546482    40.3046509661222 
> break
-120.195292545007    40.3046519670676 
-120.195298547083    40.3047609657969 
-120.195298547982    40.3048479653107 
-120.195302549066    40.3049349648245 
-120.195301549919    40.3049939648462 
> break
-120.195297549735    40.3049879645696 
-120.195279549804    40.3050309647531 
-120.195254549551    40.3050879646827 
> break
-120.19524954932    40.3050659645679 
-120.195220549782    40.3051279647279 
> break
